wahoo:~$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4 6508576 184364   3788 179648 2720    0 12836  1304  998  844  0  0 87 13  0
 0  4 6507040 168984   5884 192684 1536    0 16680   280 1262 1260  0  1 85 14  0
 0  4 6505248 159140   6900 198452 1896    0  8572     0  929  732  0  0 84 15  0
 0  2 6515744 164312   6908 206528 4320 14548 13692 14548 1507 1089  0  1 86 13  0
 2  0 6507808 165508   6876 198944 7216    0 36016     0 1713 1388  1  1 93  6  0
 0  2 6502176 156136   6868 202168 5448    0 29456     0 1584 1147  1  1 92  7  0
 1  3 6499104 153600   7008 201016 2740    0 12288    64  946  722  0  0 83 16  0
 0  4 6608672 266080   7140 187240 3248 112896  8092 112896 1630  990  0  2 82 16  0
 1  1 6606624 249864   7284 201896 2368    0 17092     0 1395 1131  0  1 88 11  0
 0  2 6601248 222600   7284 223904 5432    0 27576     0 1483 1189  0  1 93  5  0
 0  2 6596128 188872   7308 252708 5020    0 33736     0 1622 1350  1  1 92  7  0
 0  2 6591008 163652   7312 273688 4872    0 25612     0 1367 1016  0  1 94  4  0
 0  2 6598176 166612   7296 279816 6016 12804 32900 12856 1606 1199  1  1 90  8  0
 0  2 6589472 181408   7180 256832 8868    0 47068     0 2104 1765  1  1 90  8  0
 0  2 6583328 176036   7152 256384 5920    0 34080     0 1707 1316  1  1 92  7  0
 0  2 6576672 155820   7144 270008 6576    0 34736     0 1624 1249  1  1 93  6  0
 0  3 6581260 165772   7132 270552 6396 11132 37744 11132 2017 1405  1  1 87 10  0
 0  2 6577676 167692   6968 263920 3808    0 25192     0 1813 1275  1  1 87 11  0
 0  3 6571020 153028   6972 273560 6692    0 16544     0 1832 1511  0  1 86 13  0
 0  4 6590496 163636   6980 277640 2788 21860 10660 21912 1217  856  0  1 84 15  0
 1  1 6597360 167144   6976 285036 6144 12988 21480 12988 1939 1321  1  1 87 10  0
 0  3 6593776 181452   6952 266708 3436    0 16624  1052 1256  915  0  1 88 12  0
 0  2 6589168 156456   6956 286636 4924    0 24772   204 1491 1125  1  1 91  8  0
 0  2 6585840 179088   6928 257884 3140    0 19668     0 1560 1106  0  1 92  7  0
 0  2 6582512 162172   6936 273212 3364    0 18980    88  995  843  0  1 91  9  0
 0  3 6577136 168432   6928 260352 5464    0 27532     0 1844 1313  1  1 91  8  0
 0  2 6572016 153212   7276 268376 5520    0 13704     0 1888 1375  0  1 89 11  0
 0  4 6561264 245448   7688 166552 9368    0 13336     0 2261 1868  1  1 82 16  0
 0  2 6555632 236732   7832 170660 6308    0  9944     0 2127 1735  0  1 87 12  0
 0  1 6483232 174848   7824 169236 93228 21628 93284 21628 4683 6717  1  2 93  4  0
 1  0 6450720 153552   7824 167740 70524 39548 70524 39548 3825 5117  1  2 93  5  0
 0  2 6473504 165176   7832 166404 36552 58704 36552 58756 2213 2818  0  2 90  8  0
 0  1 6461728 171212   7364 165288 55820 43620 55820 43620 3220 4283  0  2 94  4  0
 0  2 6458912 162336   7364 164896 55516 56060 55724 56060 3244 4259  1  2 91  6  0
 1  0 6466592 174668   7364 164664 41872 49120 41872 49120 2439 3184  0  2 94  4  0
 0  1 6449104 165164   7348 164364 63588 46468 63608 46468 3465 4638  1  2 93  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 6436896 160124   7356 165224 30508 20904 31560 20932 2332 2601  0  1 89  9  0
 1  1 6446880 168700   7336 164440 61708 71572 61772 71572 4095 4683  1  2 93  4  0
 0  3 6462496 190200   7392 166252 14120 29188 16000 29188 1816 1773  1  1 88 10  0
 0  1 6438176 163940   8160 172032 24348    0 30932     0 2731 2807  1  1 90  8  0
 0  2 6436640 167128   7652 168520 45228 43336 45228 44188 2631 3378  0  2 91  7  0
 1  4 6435872 167168   7660 168464  712    0   712   788  486  782  0  0 82 18  0
 0  2 6431008 158844   7664 170632 5164    0  7268   540 1258 1366  0  0 92  8  0
 0  1 6445600 174712   7408 170624 19284 34008 21536 34236 2500 2562  0  1 89  9  0
 0  1 6443808 170900   7124 169644 47152 44828 47260 44828 2944 3583  1  1 94  4  0
 0  2 6430496 164388   6724 168580 63824 50288 63824 50288 3803 4649  1  2 94  4  0
 1  0 6425376 161868   6492 168152 50016 45036 50016 45036 2807 3706  1  1 94  4  0
 1  0 6443040 170436   6396 169788 16728 34192 18752 34268 1492 1580  0  1 88 11  0
 0  1 6438176 171412   6196 169200 44544 39480 44592 39480 2702 3383  1  1 93  5  0
 0  2 6449952 176396   5868 168700 38472 50000 39212 50000 3065 3567  1  2 92  5  0
 0  1 6438308 168396   5800 168988 51148 39344 51148 39344 2814 3807  1  2 93  5  0
 1  0 6445852 179896   5668 168440 43036 52348 43036 52348 2716 3388  0  2 93  5  0
 0  0 6414268 164776   5372 168072 60644 29192 60644 29192 3117 4412  1  1 95  3  0
