bonito:~/git/frozemm/expms-disk/simple$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 5767896 149664   3076 101016 65880 73732 65880 73744 3555 4741  0  2 93  5  0
 0  2 5784804 177384   3076 100772 83792 100628 83792 100628 4260 5848  1  3 94  3  0
 0  1 5758564 155208   3076 100524 89388 63212 89388 63212 4014 6097  1  2 93  5  0
 0  2 5823332 211088   3056  99016 31108 95636 32240 95636 2282 2507  0  2 90  9  0
 0  1 5804132 186960   2800  99504 64880 45676 65504 45676 3301 4625  0  2 87 11  0
 1  1 5831268 222268   2680  97608 76712 103460 76712 103460 3941 5330  0  3 90  7  0
 0  2 5818212 190452   2376  96508 99036 85756 99036 85756 4518 6719  1  2 93  4  0
 1  2 5835764 207400   2100  94032 70944 88480 70944 88480 3488 4952  0  2 92  5  0
 1  0 5786212 165820   2100  93980 82644 32900 82644 32912 3578 5660  1  2 95  3  0
 0  2 5865060 252720   2716  90236 21208 99844 22892 99844 2255 2220  0  1 92  7  0
 0  2 5841764 218456   2532  87472 105188 81792 105216 81880 4791 7160  1  2 94  3  0
 0  2 5804132 182760   2396  87860 71880 33992 72280 33992 3572 5089  1  1 93  5  0
 1  0 5842276 228308   2388  84144 62220 100132 62268 100132 3212 4413  0  2 92  5  0
 1  0 5763684 156300   2388  84240 124412 46192 124412 46192 5542 8391  1  2 95  3  0
 0  1 5784932 170412   2388  84260 53204 74176 53316 74176 6298 3849  1  2 93  4  0
 0  3 5780360 160004   2792  86648 43732 38964 46580 38996 3182 3828  0  1 91  7  0
 0  2 5793892 169516   2764  86528 63260 76692 63260 76692 3377 4573  0  2 92  5  0
 0  1 5795172 176636   2764  86528 66804 67880 67000 67880 3696 4720  0  2 92  6  0
 1  0 5780788 172352   2764  86272 79824 65444 79824 65444 3953 5499  1  2 94  3  0
 0  2 5780324 165540   3684  89692 29484 29100 33692 29100 2113 2486  0  1 91  8  0
 0  3 5774948 153640   5184  94304 5460    0 11536     0 1513 1219  0  1 90  9  0
 0  5 5871460 247864   5320  96288 1420 98140  6788 98140 1274  700  0  2 78 20  0
 0  5 5864804 241564   5460  97120 7540   32  9524    32 1439 1262  0  0 91  8  0
 0  4 5859684 232208   6000 101228 5840    0  9848     0 1223 1157  0  0 88 11  0
 0  1 5828708 200456   6004 102204 31376    0 32328     0 2239 2744  0  1 93  6  0
 0  2 5803620 188832   4488  98884 71140 46124 73224 46660 4104 5590  0  2 92  6  0
 1  1 5769572 154072   4436  99140 68704 34576 68912 34652 3902 4934  0  2 91  7  0
 0  1 5789796 176824   4340  99004 62420 82584 62484 82584 3628 4504  2  2 93  3  0
 0  1 5778532 165996   4280  98552 84592 73232 84592 73392 4126 5857  1  2 92  6  0
 1  0 5770084 164956   4280  97804 85940 77604 85940 77604 4324 5904  0  2 95  3  0
 0  2 5790308 177596   4200  98280 48372 68324 49612 68324 2778 3602  0  1 90  8  0
 0  2 5770084 156656   4100  98608 57620 37452 58064 37508 2932 4208  0  1 91  7  0
 1  0 5790900 175548   5600 100516 11924 32676 15788 32676 1696 1469  0  1 94  5  0
 0  3 5785700 156828   5132 100904 91092 85532 91456 85532 4825 6426  1  2 89  9  0
 0  1 5772644 153048   5132 100828 53152 40200 53464 40200 3451 4091  0  1 92  7  0
 0  1 5794964 195096   4760  99828 64652 86796 64652 86796 3424 4576  0  2 93  5  0
 0  1 5764948 163564   4660  99348 85060 55256 85384 55256 4803 5983  1  2 93  4  0
 1  1 5746020 154004   4616  99020 71124 52032 71592 52032 4343 5257  1  2 90  7  0
 0  2 5764452 172652   4520  98584 44352 62624 44696 63324 3050 3544  0  2 90  8  0
 0  2 5776228 177124   4124  96804 63316 75068 63316 75352 3782 4591  0  2 92  6  0
 1  1 5753700 161816   3648  96260 85716 63248 85728 63248 4061 5891  1  2 93  5  0
 2  0 5740644 160020   3560  95472 73560 60368 73792 60500 4236 5339  1  2 93  4  0
 0  1 5754724 172196   3324  94756 68012 82232 68168 82232 3970 4849  0  2 92  5  0
 0  2 5756772 170432   2788  93556 80220 82184 80220 82184 4362 5602  1  2 93  4  0
 0  2 5754724 170180   2128  91528 64088 61920 64088 61996 3324 4408  0  2 92  6  0
 0  2 5753700 179188   1808  86412 88124 87008 88124 87404 4792 6078  1  2 93  4  0
 1  1 5774180 208968   2972  89244 24156 44488 28364 44488 2499 2572  0  1 91  7  0
 1  1 5758308 1771176   3908  90452 15880    0 18120     0 1633 1645  0  1 92  7  0
 0  0 359524 15823340   4312  92000  432    0  2244     0 1281  751  0  4 93  3  0
 1  1 359524 15823088   4568  92572   32    0   812     0  385  297  0  0 100  0  0
 0  0 359524 15822080   4704  92828    4    0   556    60  227  225  0  0 100  0  0
 0  1 359268 15816212   4728  96308  312    0  3684     0  743  739  0  0 98  1  0
 0  1 355428 15804872   4728 107644 4448    0 11916     0 1098 1547  0  0 97  2  0
