wahoo:~$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 6368932 153996   4780 162164 25524 12640 25524 12640 2515 3193  0  1 94  5  0
 0  1 6373516 160556   4772 159508 43244 47368 43244 47436 2878 3293  0  2 94  4  0
 1  1 6378040 175896   4384 154412 45104 49912 45104 49912 2829 3360  0  2 93  5  0
 1  0 6370708 157752   4392 154576 34344 26816 34488 26880 1846 2537  0  1 93  6  0
 0  2 6397024 197316   3612 148264 45612 71848 45804 71904 3116 3472  0  2 94  4  0
 0  1 6352480 157312   4132 149448 44844    0 46324     0 3070 3905  0  1 93  6  0
 0  1 6363796 155264   4060 148704 43728 54876 43728 54876 3161 3358  0  2 93  4  0
 0  1 6353812 155168   4016 148616 31144 20600 31144 20600 2171 2577  0  1 94  5  0
 0  1 6351264 153908   3956 148356 34208 31968 34208 31968 2953 3082  0  1 94  4  0
 0  1 6349972 155388   3892 147904 37964 36140 37964 36140 2632 3025  0  2 94  4  0
 0  1 6350740 153168   3848 147584 27004 27248 27168 27248 2972 2841  0  1 94  5  0
 0  1 6349724 154672   3772 147328 41016 39644 41016 39644 3284 3583  0  2 94  4  0
 0  1 6349204 154924   3704 147088 32640 32312 32640 32312 2665 2799  0  1 94  5  0
 0  1 6349320 152908   3620 146736 46416 46356 46416 46356 3658 4023  0  2 93  4  0
 1  0 6350740 156940   3620 146196 52572 53928 52572 53928 3677 3911  0  2 94  4  0
 1  0 6346900 152372   3520 146160 39168 35204 39528 35204 3238 3417  0  2 93  4  0
 1  0 6346644 152624   3364 145452 52788 52352 52788 52352 3771 4205  0  2 93  4  0
 0  1 6345248 151868   3332 145356 37580 35984 37580 35984 2864 3233  0  2 95  4  0
 2  1 6348436 155144   3272 145352 41592 44808 41592 44808 3063 3113  0  2 95  3  0
 0  2 6347668 155388   3156 145272 37564 36916 38012 36916 3246 3414  0  2 93  5  0
 0  2 6347924 154608   4028 148432 4752 5024  9072  5024 1445 1048  0  1 90  9  0
 0  3 6378900 172216   4488 151980 3872 35076  8392 35076 1267  920  0  1 88 11  0
 0  2 6374548 160844   4984 157592 4404    0 10420     0 1406 1175  0  0 88 11  0
 0  1 6361748 152536   5384 159624 13076    0 15204     0 1927 2135  0  0 92  7  0
 0  1 6356372 154552   5072 152480 33588 27788 33588 27788 3094 3178  0  1 94  5  0
 0  3 6359188 154120   5880 153160 10024 12856 11780 12856 1715 1616  0  1 94  5  0
 0  3 6359700 155176   6300 154188 10712 10508 12056 10956 2158 1797  0  1 90 10  0
 0  2 6366356 155560   6308 154316 5180 11784  5276 11972 1386 1586  0  1 83 16  0
 0  2 6360724 156144   6308 155336 7892    0  9088     0 2010 2304  0  1 89 10  0
 0  2 6364820 152364   6308 155516 8720 11432  9052 11432 1915 2389  0  1 90 10  0
 0  2 6360980 153876   6308 155460 9144 4420  9144  4420 2021 2224  0  1 86 13  0
 1  0 6361676 151852   6304 155384 22064 22416 22144 22416 2927 2811  0  1 91  8  0
 0  4 6386580 165972   6312 154852 29652 54812 29664 55204 2553 2390  0  2 87 11  0
 1  1 6364564 155404   6312 154012 49300 27348 49328 27484 3152 3721  0  1 93  5  0
 1  0 6361492 153136   6312 153424 51004 47920 51004 47920 3775 3871  0  2 94  4  0
 1  1 6363028 155152   6312 152448 44904 46288 44904 46288 3643 3899  0  2 93  5  0
 1  0 6359956 153388   6304 152352 42164 39028 42276 39028 3491 3326  0  2 94  4  0
 0  1 6367892 155656   6012 151836 39104 47080 39104 47080 3135 3423  0  2 95  3  0
 0  2 6362260 156916   5828 151752 31788 25796 31788 25836 2307 2626  0  1 93  6  0
 1  1 6371476 161452   4828 150576 46808 56032 46808 56032 2869 3817  0  2 93  5  0
 1  0 6361320 153860   4384 150052 47664 36980 47664 36980 3351 4207  0  1 95  3  0
 1  0 6373260 162712   4304 149484 35584 47680 35828 47680 2787 2925  0  1 95  4  0
 0  1 6370452 165736   4276 149236 17036 12896 17036 12896 1945 2468  0  1 95  4  0
 1  1 6390420 191692   3056 146852 16204 37612 16204 37668 1941 1672  0  1 93  6  0
 0  1 6395796 198496   3056 147052 42372 47704 42372 47704 2513 3191  0  1 92  6  0
 0  1 6358164 160192   3056 147012 39348    0 39348     0 2808 3985  0  1 95  4  0
 0  2 6366232 161672   3144 146300 31000 40272 31976 40272 2767 2913  0  1 93  6  0
 0  1 6363028 166712   3880 146756 16020 12308 17008 12308 2444 2602  0  1 93  6  0
 0  2 6363028 156884   3880 146468 15456 15616 15456 15616 1859 1819  0  1 94  5  0
 0  1 6362260 164444   3856 145692 54912 54384 54912 54384 2894 3904  0  2 94  4  0
 0  2 6353800 154868   3856 147224 32828 24248 34184 24248 2476 2680  0  1 93  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 6399892 189896   3708 146732 3008 49016  9196 49016  954  729  0  1 89 10  0
 0  3 6458260 256164   3712 149560 1004 59328  3832 59328 1147  912  0  1 86 13  0
 0  1 6454164 242012   3716 158108 4508    0 13328     0 1360 1275  0  0 90 10  0
 0  2 6420628 204984   4356 161148 33456    0 36820     0 2304 3143  0  1 95  4  0
 0  4 6416020 194864   5496 165076 4684    0  9752     0 1453 1096  0  0 90 10  0
 0  3 6410644 181696   5760 171576 5728    0 12144     0 1537 1262  0  0 88 12  0
 0  2 6404500 173128   5760 173860 6900    0  8800     0 1423 1243  0  0 88 11  0
 0  5 6401428 163668   6196 176560 3572    0  6440   592 1492 1260  0  0 83 17  0
 0  2 6398100 154140   6680 181232 3224    0  8232     0 1226  969  0  0 90 10  0
 0  2 6401940 153220   7440 180272 5324 8988 11052  8988 2291 1437  0  1 91  8  0
 1  2 6450068 204340   7980 176108 4476 52568  8128 52568 1603  999  0  1 86 13  0
 0  3 6476180 221308   7996 179976 3456 29764  7100 29764 1438  819  0  1 83 16  0
 0  6 6466452 206736   8624 181956 10132    0 12788   104 2915 2603  1  1 81 17  0
 0  2 6464404 201592   9020 184884 2084    0  4920   280 1802 1130  0  1 86 13  0
 1  0 6438548 175936   9024 187096 25856    0 27240     0 3227 2692  0  1 89 10  0
 0  1 6405268 153792   8876 183596 55224 21316 55324 21316 3881 4944  0  2 94  4  0
 0  2 6403988 155052   8388 181132 32332 30828 32336 30828 3043 3028  0  1 94  4  0
 0  1 6396564 152792   8036 178348 37312 30080 37676 30080 3167 3290  0  2 93  5  0
 0  2 6401940 159840   7376 177244 23912 29240 24196 30172 1883 2035  0  1 87 12  0
 0  1 6405780 157612   6856 176368 26956 31016 28052 31016 2360 2502  0  1 92  6  0
 1  1 6391000 153076   6772 174172 33924 18456 33924 18456 2715 3410  0  1 94  4  0
 0  2 6403732 157360   6516 172896 7560 20184  7560 20676 1279 1127  0  1 94  5  0
 0  1 6396052 153564   6512 173188 7600    0  8400   216 1175 1064  0  0 92  7  0
 0  1 6394516 155188   5824 169000 46452 44780 46452 44780 4026 4635  0  2 94  4  0
 0  4 6386492 154920   5700 168696 36064 27948 36256 28028 2569 2852  0  1 89 10  0
 0  1 6391204 155724   5636 170064 8644 12532  9740 12532 2034 2327  0  1 88 11  0
 0  2 6393248 154352   5500 169712 39068 42132 39392 42628 3335 3421  1  2 91  7  0
 0  1 6385556 152372   5432 169724 15868 8060 16272  8604 1813 1798  0  1 90  9  0
 0  1 6399892 158132   5268 169388 38204 52392 38204 52392 3149 3104  0  2 94  4  0
 0  2 6393236 158716   5080 169004 40832 34000 41208 34072 2715 3254  0  1 94  5  0
 0  1 6381460 152488   5056 169632 16948 4652 17300  4652 1642 2003  0  0 94  6  0
 0  1 6384848 156528   4908 169112 31872 36072 31872 36860 2666 2669  0  1 93  6  0
 0  1 6390676 155520   4560 168220 54884 60632 54884 60632 3899 4181  0  2 94  3  0
 0  1 6381408 154724   4452 167732 42092 32344 42092 32344 3120 3558  0  2 94  4  0
 0  1 6381260 155732   4212 167252 37660 37564 37660 37564 3060 3359  0  2 94  4  0
 0  2 6414896 190224   3200 163680 43652 77368 43652 77440 3468 3778  0  2 93  4  0
 1  1 6375232 155700   3060 162408 47756 7948 47756  7952 2752 3940  0  1 94  5  0
 0  2 6400148 180712   3100 157928 38836 63588 38992 63588 3059 3543  0  2 93  5  0
 0  1 6371732 155284   3520 158352 39760 11416 40804 11416 3080 3708  0  1 94  5  0
 0  1 6371240 155040   3520 157476 50240 49544 50240 49544 3796 4196  0  2 95  3  0
 0  1 6375572 158536   3500 156576 26320 29944 26320 29944 2693 3066  0  1 95  4  0
 0  1 6379432 172144   3480 153092 36664 41160 36664 41228 2709 2912  0  1 93  5  0
 2  1 6358696 152236   3480 152072 20816   68 20816    68 1995 2747  0  1 95  4  0
 0  1 6366100 151544   3460 151664 26344 32960 26964 32960 2789 2523  0  1 93  6  0
 0  1 6369172 153056   3452 151588 12464 15548 12464 15548 1738 2150  0  1 95  4  0
 0  1 6388536 171452   3364 149136 51292 70448 51292 70448 3362 3810  0  2 93  5  0
 0  1 6364052 153560   3304 147188 56472 32080 56472 32080 3096 4065  0  1 94  4  0
 0  1 6377364 174780   3060 144392 37940 51308 37940 51308 2349 2943  0  1 93  5  0
 0  2 6378388 172212   3696 144832 26608 27296 28288 27296 2883 3150  0  1 93  6  0
 0  1 6377876 179552   3980 144896 26656 25908 27360 25908 2364 2872  0  1 91  8  0
 0  1 6350996 153172   3928 145264 41656 14232 41656 14232 2805 3795  0  1 95  4  0
 0  1 6352020 152668   3848 145348 33196 34648 33196 34648 2417 2747  0  1 94  4  0
 0  2 6359956 155180   3808 145512 12648 20340 13148 20340 1704 1829  0  1 96  3  0
 0  2 6389864 183152   5028 148164 3488 33152  8644 33152 1173  844  0  1 91  8  0
 0  2 6382952 169716   5464 154864 6576    0 13168     0 1463 1256  0  1 88 11  0
 0  3 6454420 236432   5332 150136 24988 96144 25532 96144 2075 2103  0  2 89  8  0
 0  2 6465172 251340   5732 151576 2904 13664  4792 13664  658  609  0  0 90  9  0
 0  1 6426516 211524   6004 153180 39020    0 40872     0 2578 3273  0  1 93  5  0
 0  2 6427424 211524   4456 147772 63104 63952 63104 63952 3550 4560  0  2 92  6  0
 0  3 6456212 253380   4620 149212 2412 30936  3844 31524 1175  949  0  1 85 14  0
 0  2 6450836 239740   4808 159840 4860    0 15508     0 1378 1217  0  0 90 10  0
 0  3 6448532 233304   4940 165180 2828    0  8136     0  894  711  0  0 89 11  0
 0  1 6442644 220092   5872 170396 5904    0 12112     0 1345 1218  0  0 92  8  0
 0  1 6391956 167920   5872 171472 50884    0 51876     0 3055 3982  0  1 94  5  0
 0  3 6376492 154572   4596 164844 22988 7168 24820  7944 1973 2132  0  1 92  7  0
 0  1 6389396 170660   4616 165296 38740 52064 39908 52064 3293 3550  0  2 89  9  0
 0  1 6384020 162376   4616 164776 42688 37236 42688 37236 2918 3542  0  1 93  5  0
 0  1 6398868 173212   4616 164028 23808 38280 23952 38280 2037 2047  0  1 92  7  0
 0  1 6389140 162376   4616 162952 65888 55992 65888 55992 4213 4700  1  2 95  3  0
 1  3 6386836 170440   4616 162456 57296 55252 57944 55252 3544 4257  0  2 92  6  0
 0  1 6401428 183372   4624 163176 29800 44208 31320 44264 2835 2836  0  1 89  9  0
 1  0 6381460 156652   4624 161980 60128 39840 60128 39840 3475 4424  0  2 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2 6409620 199996   3784 157352 47916 75728 47916 76136 3549 3628  0  2 92  6  0
 1  0 6386580 171520   3784 157472 36024 12988 36024 13192 2021 2823  0  1 93  6  0
 0  1 6382740 166952   3648 156016 43500 39500 43500 39500 2787 3348  0  2 94  4  0
 0  2 6368916 159100   3076 154556 48348 34540 48584 34604 3097 3839  0  2 93  5  0
 0  2 6400092 183324   2500 152380 41904 72720 41904 72720 2669 3146  0  2 92  6  0
 1  1 6371476 167268   2472 148524 49404 20476 49404 20532 2780 3785  0  1 95  4  0
 0  1 6381204 173316   2472 148704 49712 59324 49712 59324 2740 3694  0  2 95  3  0
 1  0 6371916 167236   2472 147444 59444 50420 59444 50420 3246 4290  0  2 94  3  0
 0  2 6375572 168592   2468 146416 56944 60436 57188 60436 3539 4429  0  2 93  5  0
 0  1 6366356 157148   2460 146516 40192 31092 40556 31092 2743 3248  0  1 92  6  0
 0  1 6373012 169496   2456 145548 66176 72940 66176 72940 3856 4699  1  2 94  3  0
 0  2 6368916 162692   2456 144704 53596 49292 53596 49292 3085 3964  0  2 94  4  0
 1  0 6352276 156392   2456 144304 56136 39140 56136 39140 3053 4062  0  2 94  4  0
 1  1 6365844 164960   2456 143472 64464 77764 64464 77764 3762 4653  1  2 94  4  0
 0  3 6376716 180048   2456 144992 33544 44640 35560 44640 2440 2763  0  2 92  7  0
 0  2 6372876 169180   3984 148960 3912    0  9304     0 1380 1171  0  0 91  9  0
 1  1 6383764 174384   4376 150904 12648 22944 19296 22944 2152 1801  0  1 89 10  0
 0  4 6465684 252488   4376 152168 2016 84032  3336 84032 1099  619  0  2 73 26  0
 0  4 6465172 243132   5196 156900  852    0  6404     0 1106 1004  0  0 86 13  0
 0  3 6463636 235004   5372 161160 2000    0  5988     0 2008 1882  1  1 84 15  0
 1  0 6383764 154284   5504 161212 79524    0 79920     0 4257 6000  1  2 94  4  0
 0  4 6410388 188344   5500 161036 5392 32048  5680 33192 1298  956  0  1 82 17  0
 1  1 6404500 189992   4872 154712 41696 35396 42264 35508 3010 3617  0  1 90  8  0
 1  0 3970792 235144   4876 154888 25756 73752 25760 73752 2512 2179  0  2 92  6  0
 0  0 814380 15620640   6068 156152  504    0  3224     0 2766 1388  0  5 92  3  0
 1  0 814380 15620292   6068 156152    0    0     0     0  161  101  0  0 100  0  0
 0  0 814380 15620452   6076 156396    0    0    60    56  177  162  0  0 100  0  0
 0  0 814380 15620452   6076 156396    0    0     0  1048  256  119  0  0 100  0  0
 1  0 814380 15620420   6076 156464    0    0     0     0   61   83  0  0 100  0  0
