timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2020/05/18 17:02:23.999, 37.00, 0, 0
2020/05/18 17:02:24.101, 37.00, 0, 0
2020/05/18 17:02:24.203, 37.00, 0, 0
2020/05/18 17:02:24.304, 37.00, 0, 0
2020/05/18 17:02:24.406, 37.00, 0, 0
2020/05/18 17:02:24.508, 37.00, 0, 0
2020/05/18 17:02:24.609, 37.00, 0, 0
2020/05/18 17:02:24.711, 37.00, 0, 0
2020/05/18 17:02:24.813, 37.00, 0, 0
2020/05/18 17:02:24.918, 37.00, 0, 0
2020/05/18 17:02:25.020, 37.00, 0, 0
2020/05/18 17:02:25.122, 37.00, 0, 0
2020/05/18 17:02:25.224, 37.00, 0, 0
2020/05/18 17:02:25.325, 37.00, 0, 0
2020/05/18 17:02:25.427, 37.00, 0, 0
2020/05/18 17:02:25.529, 37.00, 0, 0
2020/05/18 17:02:25.630, 37.00, 0, 0
2020/05/18 17:02:25.732, 37.00, 0, 0
2020/05/18 17:02:25.834, 37.00, 0, 0
2020/05/18 17:02:26.006, 36.62, 0, 0
2020/05/18 17:02:26.107, 38.99, 6, 0
2020/05/18 17:02:26.209, 39.09, 6, 0
2020/05/18 17:02:26.311, 39.81, 73, 6
2020/05/18 17:02:26.413, 112.29, 73, 6
2020/05/18 17:02:26.515, 143.01, 76, 10
2020/05/18 17:02:26.616, 144.55, 100, 49
2020/05/18 17:02:26.718, 145.27, 100, 49
2020/05/18 17:02:26.820, 145.19, 100, 49
2020/05/18 17:02:26.921, 143.88, 100, 49
2020/05/18 17:02:27.028, 145.43, 100, 49
2020/05/18 17:02:27.129, 145.77, 100, 49
2020/05/18 17:02:27.231, 145.76, 100, 49
2020/05/18 17:02:27.332, 145.76, 100, 48
2020/05/18 17:02:27.434, 143.15, 100, 49
2020/05/18 17:02:27.535, 146.01, 100, 49
2020/05/18 17:02:27.637, 145.77, 100, 49
2020/05/18 17:02:27.738, 145.42, 100, 49
2020/05/18 17:02:27.840, 146.23, 100, 48
2020/05/18 17:02:27.941, 143.39, 100, 49
2020/05/18 17:02:28.049, 145.76, 100, 49
2020/05/18 17:02:28.153, 140.35, 100, 48
2020/05/18 17:02:28.254, 134.08, 100, 48
2020/05/18 17:02:28.356, 44.08, 100, 45
2020/05/18 17:02:28.458, 38.80, 99, 23
2020/05/18 17:02:28.559, 37.68, 5, 1
2020/05/18 17:02:28.715, 37.97, 5, 1
2020/05/18 17:02:28.817, 38.07, 0, 0
2020/05/18 17:02:28.918, 37.73, 0, 0
2020/05/18 17:02:29.020, 37.73, 0, 0
2020/05/18 17:02:29.122, 37.73, 0, 0
2020/05/18 17:02:29.223, 37.73, 0, 0
2020/05/18 17:02:29.325, 37.73, 0, 0
2020/05/18 17:02:29.427, 37.83, 0, 0
2020/05/18 17:02:29.528, 37.73, 0, 0
2020/05/18 17:02:29.635, 37.73, 0, 0
2020/05/18 17:02:29.737, 37.73, 0, 0
2020/05/18 17:02:29.838, 37.73, 0, 0
2020/05/18 17:02:29.940, 37.73, 0, 0
2020/05/18 17:02:30.042, 37.49, 0, 0
2020/05/18 17:02:30.143, 37.49, 0, 0
2020/05/18 17:02:30.245, 37.49, 0, 0
2020/05/18 17:02:30.347, 37.49, 0, 0
2020/05/18 17:02:30.448, 37.49, 0, 0
2020/05/18 17:02:30.555, 37.00, 0, 0
2020/05/18 17:02:30.658, 37.00, 0, 0
2020/05/18 17:02:30.760, 37.00, 0, 0
2020/05/18 17:02:30.861, 37.00, 0, 0
2020/05/18 17:02:30.963, 37.00, 0, 0
2020/05/18 17:02:31.065, 37.00, 0, 0
2020/05/18 17:02:31.166, 37.00, 0, 0
2020/05/18 17:02:31.268, 37.00, 0, 0
2020/05/18 17:02:31.370, 37.00, 0, 0
2020/05/18 17:02:31.472, 37.00, 0, 0
2020/05/18 17:02:31.573, 37.00, 0, 0
2020/05/18 17:02:31.675, 37.00, 0, 0
2020/05/18 17:02:31.777, 37.00, 0, 0
2020/05/18 17:02:31.879, 37.00, 0, 0
2020/05/18 17:02:31.985, 37.00, 0, 0
2020/05/18 17:02:32.086, 37.00, 0, 0
2020/05/18 17:02:32.188, 37.00, 0, 0
2020/05/18 17:02:32.290, 37.00, 0, 0
2020/05/18 17:02:32.391, 37.00, 0, 0
2020/05/18 17:02:32.493, 37.00, 0, 0
2020/05/18 17:02:32.595, 37.00, 0, 0
2020/05/18 17:02:32.697, 37.00, 0, 0
2020/05/18 17:02:32.798, 37.00, 0, 0
2020/05/18 17:02:32.900, 37.00, 0, 0
2020/05/18 17:02:33.006, 37.00, 0, 0
2020/05/18 17:02:33.108, 37.00, 0, 0
2020/05/18 17:02:33.210, 37.00, 0, 0
2020/05/18 17:02:33.311, 37.00, 0, 0
2020/05/18 17:02:33.413, 37.00, 0, 0
2020/05/18 17:02:33.515, 37.00, 0, 0
2020/05/18 17:02:33.616, 37.00, 0, 0
2020/05/18 17:02:33.718, 37.00, 0, 0
2020/05/18 17:02:33.820, 37.00, 0, 0
2020/05/18 17:02:33.921, 37.00, 0, 0
2020/05/18 17:02:34.028, 37.00, 0, 0
2020/05/18 17:02:34.130, 37.00, 0, 0
2020/05/18 17:02:34.231, 37.00, 0, 0
2020/05/18 17:02:34.393, 36.52, 0, 0
2020/05/18 17:02:34.495, 38.99, 3, 0
2020/05/18 17:02:34.597, 39.09, 3, 0
2020/05/18 17:02:34.698, 39.81, 69, 5
2020/05/18 17:02:34.800, 98.38, 73, 6
2020/05/18 17:02:34.902, 141.95, 73, 6
2020/05/18 17:02:35.003, 142.57, 100, 51
2020/05/18 17:02:35.105, 143.39, 100, 51
2020/05/18 17:02:35.207, 143.49, 100, 51
2020/05/18 17:02:35.308, 141.22, 100, 51
2020/05/18 17:02:35.410, 144.46, 100, 51
2020/05/18 17:02:35.512, 144.21, 100, 51
2020/05/18 17:02:35.619, 143.59, 100, 51
2020/05/18 17:02:35.723, 144.60, 100, 51
2020/05/18 17:02:35.825, 144.36, 100, 51
2020/05/18 17:02:35.926, 143.49, 100, 51
2020/05/18 17:02:36.028, 144.36, 100, 51
2020/05/18 17:02:36.130, 143.05, 100, 51
2020/05/18 17:02:36.231, 144.37, 100, 51
2020/05/18 17:02:36.333, 144.31, 100, 51
2020/05/18 17:02:36.434, 144.70, 100, 51
2020/05/18 17:02:36.536, 139.53, 100, 50
2020/05/18 17:02:36.638, 138.47, 100, 50
2020/05/18 17:02:36.739, 133.47, 100, 51
2020/05/18 17:02:36.841, 46.53, 100, 30
2020/05/18 17:02:36.943, 37.92, 100, 30
2020/05/18 17:02:37.048, 37.59, 44, 12
2020/05/18 17:02:37.182, 38.07, 1, 0
2020/05/18 17:02:37.284, 37.97, 1, 0
2020/05/18 17:02:37.389, 37.73, 0, 0
2020/05/18 17:02:37.491, 37.73, 0, 0
2020/05/18 17:02:37.592, 37.73, 0, 0
2020/05/18 17:02:37.694, 37.73, 0, 0
2020/05/18 17:02:37.795, 37.73, 0, 0
2020/05/18 17:02:37.897, 37.73, 0, 0
2020/05/18 17:02:37.999, 37.73, 0, 0
2020/05/18 17:02:38.100, 37.73, 0, 0
2020/05/18 17:02:38.202, 37.73, 0, 0
2020/05/18 17:02:38.304, 37.73, 0, 0
2020/05/18 17:02:38.405, 37.73, 0, 0
2020/05/18 17:02:38.511, 37.24, 0, 0
2020/05/18 17:02:38.612, 37.24, 0, 0
2020/05/18 17:02:38.714, 37.00, 0, 0
2020/05/18 17:02:38.816, 37.00, 0, 0
2020/05/18 17:02:38.917, 37.00, 0, 0
2020/05/18 17:02:39.019, 37.00, 0, 0
2020/05/18 17:02:39.121, 37.00, 0, 0
2020/05/18 17:02:39.222, 37.00, 0, 0
2020/05/18 17:02:39.324, 37.00, 0, 0
2020/05/18 17:02:39.426, 37.00, 0, 0
2020/05/18 17:02:39.527, 37.00, 0, 0
2020/05/18 17:02:39.629, 37.00, 0, 0
2020/05/18 17:02:39.734, 37.00, 0, 0
2020/05/18 17:02:39.836, 37.00, 0, 0
2020/05/18 17:02:39.938, 37.00, 0, 0
2020/05/18 17:02:40.039, 37.00, 0, 0
2020/05/18 17:02:40.141, 37.00, 0, 0
2020/05/18 17:02:40.243, 37.00, 0, 0
2020/05/18 17:02:40.344, 37.00, 0, 0
2020/05/18 17:02:40.446, 37.00, 0, 0
2020/05/18 17:02:40.548, 37.00, 0, 0
2020/05/18 17:02:40.649, 37.00, 0, 0
2020/05/18 17:02:40.756, 37.00, 0, 0
2020/05/18 17:02:40.857, 37.00, 0, 0
2020/05/18 17:02:40.959, 37.00, 0, 0
2020/05/18 17:02:41.061, 37.00, 0, 0
2020/05/18 17:02:41.163, 37.00, 0, 0
2020/05/18 17:02:41.264, 37.00, 0, 0
2020/05/18 17:02:41.366, 37.00, 0, 0
2020/05/18 17:02:41.468, 37.00, 0, 0
2020/05/18 17:02:41.569, 37.00, 0, 0
2020/05/18 17:02:41.671, 37.00, 0, 0
2020/05/18 17:02:41.778, 37.00, 0, 0
2020/05/18 17:02:41.879, 37.00, 0, 0
2020/05/18 17:02:41.981, 37.00, 0, 0
2020/05/18 17:02:42.083, 37.00, 0, 0
2020/05/18 17:02:42.185, 37.00, 0, 0
2020/05/18 17:02:42.287, 37.00, 0, 0
2020/05/18 17:02:42.388, 37.00, 0, 0
2020/05/18 17:02:42.490, 37.00, 0, 0
2020/05/18 17:02:42.592, 37.00, 0, 0
2020/05/18 17:02:42.693, 37.00, 0, 0
2020/05/18 17:02:42.873, 36.62, 1, 0
2020/05/18 17:02:42.975, 39.09, 1, 0
2020/05/18 17:02:43.081, 39.09, 29, 2
2020/05/18 17:02:43.182, 39.81, 73, 6
2020/05/18 17:02:43.284, 129.86, 73, 6
2020/05/18 17:02:43.386, 141.61, 85, 27
2020/05/18 17:02:43.487, 142.16, 85, 27
2020/05/18 17:02:43.589, 142.40, 100, 55
2020/05/18 17:02:43.691, 142.91, 100, 54
2020/05/18 17:02:43.792, 139.05, 100, 54
2020/05/18 17:02:43.894, 143.78, 100, 54
2020/05/18 17:02:43.996, 142.89, 100, 54
2020/05/18 17:02:44.097, 143.15, 100, 54
2020/05/18 17:02:44.203, 143.37, 100, 54
2020/05/18 17:02:44.305, 144.12, 100, 54
2020/05/18 17:02:44.406, 144.12, 100, 54
2020/05/18 17:02:44.508, 143.39, 100, 54
2020/05/18 17:02:44.610, 138.81, 100, 54
2020/05/18 17:02:44.711, 144.36, 100, 54
2020/05/18 17:02:44.813, 144.36, 100, 54
2020/05/18 17:02:44.915, 138.11, 100, 54
2020/05/18 17:02:45.016, 139.26, 100, 54
2020/05/18 17:02:45.118, 140.26, 100, 54
2020/05/18 17:02:45.219, 132.31, 100, 53
2020/05/18 17:02:45.325, 43.59, 100, 53
2020/05/18 17:02:45.428, 38.70, 99, 29
2020/05/18 17:02:45.530, 37.78, 37, 11
2020/05/18 17:02:45.686, 37.97, 0, 0
2020/05/18 17:02:45.788, 38.07, 0, 0
2020/05/18 17:02:45.889, 37.73, 0, 0
2020/05/18 17:02:45.991, 37.73, 0, 0
2020/05/18 17:02:46.093, 37.83, 0, 0
2020/05/18 17:02:46.195, 37.73, 0, 0
2020/05/18 17:02:46.296, 37.73, 0, 0
2020/05/18 17:02:46.398, 37.73, 0, 0
2020/05/18 17:02:46.500, 37.73, 0, 0
2020/05/18 17:02:46.601, 37.49, 0, 0
2020/05/18 17:02:46.703, 37.24, 0, 0
2020/05/18 17:02:46.805, 37.49, 0, 0
2020/05/18 17:02:46.911, 37.24, 0, 0
2020/05/18 17:02:47.012, 37.24, 0, 0
2020/05/18 17:02:47.114, 37.00, 0, 0
2020/05/18 17:02:47.215, 37.00, 0, 0
2020/05/18 17:02:47.317, 37.00, 0, 0
2020/05/18 17:02:47.419, 37.00, 0, 0
2020/05/18 17:02:47.520, 37.00, 0, 0
2020/05/18 17:02:47.622, 37.00, 0, 0
2020/05/18 17:02:47.724, 37.00, 0, 0
2020/05/18 17:02:47.825, 37.00, 0, 0
2020/05/18 17:02:47.927, 37.00, 0, 0
2020/05/18 17:02:48.033, 37.00, 0, 0
2020/05/18 17:02:48.134, 37.00, 0, 0
2020/05/18 17:02:48.236, 37.00, 0, 0
2020/05/18 17:02:48.338, 37.00, 0, 0
2020/05/18 17:02:48.440, 37.00, 0, 0
2020/05/18 17:02:48.541, 37.00, 0, 0
2020/05/18 17:02:48.643, 37.00, 0, 0
2020/05/18 17:02:48.745, 37.00, 0, 0
2020/05/18 17:02:48.846, 37.00, 0, 0
2020/05/18 17:02:48.948, 37.00, 0, 0
2020/05/18 17:02:49.050, 37.00, 0, 0
2020/05/18 17:02:49.155, 37.00, 0, 0
2020/05/18 17:02:49.256, 37.00, 0, 0
2020/05/18 17:02:49.358, 37.00, 0, 0
2020/05/18 17:02:49.460, 37.00, 0, 0
2020/05/18 17:02:49.562, 37.00, 0, 0
2020/05/18 17:02:49.663, 37.00, 0, 0
2020/05/18 17:02:49.765, 37.00, 0, 0
2020/05/18 17:02:49.867, 37.00, 0, 0
2020/05/18 17:02:49.968, 37.00, 0, 0
2020/05/18 17:02:50.070, 37.00, 0, 0
2020/05/18 17:02:50.177, 37.00, 0, 0
2020/05/18 17:02:50.279, 37.00, 0, 0
2020/05/18 17:02:50.380, 37.00, 0, 0
2020/05/18 17:02:50.482, 37.00, 0, 0
2020/05/18 17:02:50.584, 37.00, 0, 0
2020/05/18 17:02:50.685, 37.00, 0, 0
2020/05/18 17:02:50.787, 37.00, 0, 0
2020/05/18 17:02:50.889, 37.00, 0, 0
2020/05/18 17:02:50.991, 37.00, 0, 0
2020/05/18 17:02:51.092, 37.00, 0, 0
2020/05/18 17:02:51.198, 37.00, 0, 0
2020/05/18 17:02:51.313, 37.00, 0, 0
2020/05/18 17:02:51.419, 36.62, 1, 0
2020/05/18 17:02:51.521, 39.09, 1, 0
2020/05/18 17:02:51.623, 39.33, 31, 2
2020/05/18 17:02:51.724, 39.81, 75, 6
2020/05/18 17:02:51.826, 133.65, 75, 6
2020/05/18 17:02:51.928, 140.97, 86, 29
2020/05/18 17:02:52.029, 142.13, 100, 59
2020/05/18 17:02:52.131, 142.26, 100, 59
2020/05/18 17:02:52.232, 143.10, 100, 59
2020/05/18 17:02:52.334, 143.35, 100, 59
2020/05/18 17:02:52.436, 143.08, 100, 59
2020/05/18 17:02:52.542, 143.25, 100, 59
2020/05/18 17:02:52.644, 140.06, 100, 59
2020/05/18 17:02:52.745, 143.01, 100, 59
2020/05/18 17:02:52.847, 143.32, 100, 59
2020/05/18 17:02:52.949, 142.74, 100, 59
2020/05/18 17:02:53.050, 143.59, 100, 58
2020/05/18 17:02:53.152, 143.10, 100, 58
2020/05/18 17:02:53.253, 143.23, 100, 59
2020/05/18 17:02:53.355, 143.25, 100, 59
2020/05/18 17:02:53.457, 143.23, 100, 59
2020/05/18 17:02:53.558, 138.41, 100, 58
2020/05/18 17:02:53.665, 139.15, 100, 58
2020/05/18 17:02:53.768, 133.97, 100, 59
2020/05/18 17:02:53.869, 131.70, 100, 52
2020/05/18 17:02:53.971, 46.72, 100, 52
2020/05/18 17:02:54.073, 37.83, 81, 16
2020/05/18 17:02:54.176, 37.59, 1, 0
2020/05/18 17:02:54.315, 38.07, 1, 0
2020/05/18 17:02:54.417, 37.97, 0, 0
2020/05/18 17:02:54.519, 38.07, 0, 0
2020/05/18 17:02:54.620, 37.83, 0, 0
2020/05/18 17:02:54.726, 37.73, 0, 0
2020/05/18 17:02:54.828, 37.73, 0, 0
2020/05/18 17:02:54.929, 37.73, 0, 0
2020/05/18 17:02:55.031, 37.73, 0, 0
2020/05/18 17:02:55.132, 37.73, 0, 0
2020/05/18 17:02:55.234, 37.73, 0, 0
2020/05/18 17:02:55.336, 37.73, 0, 0
2020/05/18 17:02:55.437, 37.73, 0, 0
2020/05/18 17:02:55.539, 37.73, 0, 0
2020/05/18 17:02:55.640, 37.24, 0, 0
2020/05/18 17:02:55.742, 37.00, 0, 0
2020/05/18 17:02:55.843, 37.00, 0, 0
2020/05/18 17:02:55.945, 37.24, 0, 0
2020/05/18 17:02:56.050, 37.00, 0, 0
2020/05/18 17:02:56.152, 37.00, 0, 0
2020/05/18 17:02:56.254, 37.00, 0, 0
2020/05/18 17:02:56.355, 37.00, 0, 0
2020/05/18 17:02:56.457, 37.00, 0, 0
2020/05/18 17:02:56.559, 37.00, 0, 0
2020/05/18 17:02:56.660, 37.00, 0, 0
2020/05/18 17:02:56.762, 24.89, 0, 0
2020/05/18 17:02:56.864, 24.40, 0, 0
2020/05/18 17:02:56.966, 24.40, 0, 0
2020/05/18 17:02:57.072, 24.40, 0, 0
2020/05/18 17:02:57.174, 24.40, 0, 0
2020/05/18 17:02:57.275, 24.40, 0, 0
2020/05/18 17:02:57.377, 24.40, 0, 0
2020/05/18 17:02:57.479, 24.40, 0, 0
2020/05/18 17:02:57.581, 24.41, 0, 0
2020/05/18 17:02:57.682, 24.40, 0, 0
2020/05/18 17:02:57.784, 24.40, 0, 0
2020/05/18 17:02:57.886, 24.41, 0, 0
2020/05/18 17:02:57.987, 24.40, 0, 0
2020/05/18 17:02:58.094, 24.40, 0, 0
2020/05/18 17:02:58.196, 24.40, 0, 0
2020/05/18 17:02:58.297, 24.40, 0, 0
2020/05/18 17:02:58.399, 24.41, 0, 0
2020/05/18 17:02:58.501, 24.40, 0, 0
2020/05/18 17:02:58.602, 24.40, 0, 0
2020/05/18 17:02:58.704, 24.40, 0, 0
2020/05/18 17:02:58.806, 24.40, 0, 0
2020/05/18 17:02:58.907, 24.40, 0, 0
2020/05/18 17:02:59.009, 24.40, 0, 0
2020/05/18 17:02:59.115, 24.41, 0, 0
2020/05/18 17:02:59.217, 24.40, 0, 0
2020/05/18 17:02:59.318, 24.40, 0, 0
2020/05/18 17:02:59.420, 23.77, 0, 0
2020/05/18 17:02:59.522, 23.67, 0, 0
2020/05/18 17:02:59.624, 23.67, 0, 0
2020/05/18 17:02:59.725, 23.67, 0, 0
2020/05/18 17:02:59.827, 23.67, 0, 0
2020/05/18 17:02:59.945, 26.78, 0, 0
2020/05/18 17:03:00.049, 29.35, 0, 0
2020/05/18 17:03:00.151, 31.10, 3, 0
2020/05/18 17:03:00.253, 33.75, 56, 5
2020/05/18 17:03:00.359, 34.25, 56, 5
2020/05/18 17:03:00.461, 131.34, 73, 6
2020/05/18 17:03:00.562, 139.52, 96, 56
2020/05/18 17:03:00.664, 140.97, 96, 56
2020/05/18 17:03:00.766, 137.74, 100, 66
2020/05/18 17:03:00.867, 141.69, 100, 66
2020/05/18 17:03:00.969, 141.96, 100, 66
2020/05/18 17:03:01.070, 139.91, 100, 66
2020/05/18 17:03:01.172, 140.97, 100, 66
2020/05/18 17:03:01.274, 142.85, 100, 66
2020/05/18 17:03:01.375, 140.15, 100, 66
2020/05/18 17:03:01.481, 142.18, 100, 66
2020/05/18 17:03:01.583, 142.99, 100, 66
2020/05/18 17:03:01.685, 140.15, 100, 66
2020/05/18 17:03:01.786, 139.43, 100, 65
2020/05/18 17:03:01.888, 142.99, 100, 65
2020/05/18 17:03:01.990, 141.69, 100, 66
2020/05/18 17:03:02.091, 139.49, 100, 65
2020/05/18 17:03:02.193, 139.82, 100, 65
2020/05/18 17:03:02.294, 143.24, 100, 64
2020/05/18 17:03:02.396, 139.91, 100, 64
2020/05/18 17:03:02.498, 135.27, 100, 66
2020/05/18 17:03:02.629, 130.68, 100, 62
2020/05/18 17:03:02.730, 46.72, 100, 62
2020/05/18 17:03:02.832, 37.92, 99, 30
2020/05/18 17:03:02.933, 37.59, 18, 5
2020/05/18 17:03:03.061, 37.97, 18, 5
2020/05/18 17:03:03.162, 37.83, 0, 0
2020/05/18 17:03:03.269, 37.73, 0, 0
2020/05/18 17:03:03.370, 37.73, 0, 0
2020/05/18 17:03:03.472, 37.73, 0, 0
2020/05/18 17:03:03.574, 37.73, 0, 0
2020/05/18 17:03:03.675, 37.73, 0, 0
2020/05/18 17:03:03.777, 37.73, 0, 0
2020/05/18 17:03:03.878, 37.73, 0, 0
2020/05/18 17:03:03.980, 37.73, 0, 0
2020/05/18 17:03:04.082, 37.73, 0, 0
2020/05/18 17:03:04.184, 37.73, 0, 0
2020/05/18 17:03:04.285, 37.73, 0, 0
2020/05/18 17:03:04.391, 37.49, 0, 0
2020/05/18 17:03:04.493, 37.49, 0, 0
2020/05/18 17:03:04.594, 37.00, 0, 0
2020/05/18 17:03:04.696, 37.00, 0, 0
2020/05/18 17:03:04.797, 37.00, 0, 0
2020/05/18 17:03:04.899, 37.00, 0, 0
2020/05/18 17:03:05.001, 37.00, 0, 0
2020/05/18 17:03:05.102, 37.00, 0, 0
2020/05/18 17:03:05.204, 37.00, 0, 0
2020/05/18 17:03:05.306, 37.00, 0, 0
2020/05/18 17:03:05.408, 37.00, 0, 0
2020/05/18 17:03:05.513, 37.00, 0, 0
2020/05/18 17:03:05.615, 37.00, 0, 0
2020/05/18 17:03:05.717, 37.00, 0, 0
2020/05/18 17:03:05.819, 37.00, 0, 0
2020/05/18 17:03:05.920, 37.00, 0, 0
2020/05/18 17:03:06.022, 37.00, 0, 0
2020/05/18 17:03:06.124, 37.00, 0, 0
2020/05/18 17:03:06.225, 37.00, 0, 0
2020/05/18 17:03:06.327, 37.00, 0, 0
2020/05/18 17:03:06.428, 37.00, 0, 0
2020/05/18 17:03:06.535, 37.00, 0, 0
2020/05/18 17:03:06.637, 37.00, 0, 0
2020/05/18 17:03:06.738, 37.00, 0, 0
2020/05/18 17:03:06.840, 37.00, 0, 0
2020/05/18 17:03:06.942, 37.00, 0, 0
2020/05/18 17:03:07.043, 37.00, 0, 0
2020/05/18 17:03:07.145, 37.00, 0, 0
2020/05/18 17:03:07.247, 37.00, 0, 0
2020/05/18 17:03:07.348, 37.00, 0, 0
2020/05/18 17:03:07.450, 37.00, 0, 0
2020/05/18 17:03:07.556, 37.00, 0, 0
2020/05/18 17:03:07.658, 37.00, 0, 0
2020/05/18 17:03:07.760, 37.00, 0, 0
2020/05/18 17:03:07.861, 37.00, 0, 0
2020/05/18 17:03:07.963, 37.00, 0, 0
2020/05/18 17:03:08.065, 37.00, 0, 0
2020/05/18 17:03:08.166, 37.00, 0, 0
2020/05/18 17:03:08.268, 37.00, 0, 0
2020/05/18 17:03:08.370, 37.00, 0, 0
2020/05/18 17:03:08.471, 37.00, 0, 0
2020/05/18 17:03:08.578, 37.00, 0, 0
2020/05/18 17:03:08.747, 36.62, 0, 0
2020/05/18 17:03:08.849, 39.09, 2, 0
2020/05/18 17:03:08.951, 39.81, 53, 4
2020/05/18 17:03:09.052, 40.06, 53, 4
2020/05/18 17:03:09.154, 119.92, 73, 6
2020/05/18 17:03:09.261, 134.76, 73, 6
2020/05/18 17:03:09.362, 135.10, 94, 60
2020/05/18 17:03:09.464, 133.22, 100, 76
2020/05/18 17:03:09.565, 134.38, 100, 76
2020/05/18 17:03:09.667, 128.95, 100, 75
2020/05/18 17:03:09.769, 128.63, 100, 71
2020/05/18 17:03:09.870, 129.12, 100, 71
2020/05/18 17:03:09.972, 129.36, 100, 70
2020/05/18 17:03:10.074, 129.70, 100, 70
2020/05/18 17:03:10.175, 135.25, 100, 71
2020/05/18 17:03:10.277, 133.70, 100, 74
2020/05/18 17:03:10.383, 129.43, 100, 74
2020/05/18 17:03:10.484, 129.12, 100, 72
2020/05/18 17:03:10.586, 126.90, 100, 72
2020/05/18 17:03:10.687, 136.16, 100, 70
2020/05/18 17:03:10.789, 136.31, 100, 75
2020/05/18 17:03:10.891, 129.12, 100, 75
2020/05/18 17:03:10.992, 129.19, 100, 71
2020/05/18 17:03:11.094, 128.73, 100, 71
2020/05/18 17:03:11.196, 135.95, 100, 71
2020/05/18 17:03:11.297, 132.59, 100, 75
2020/05/18 17:03:11.399, 129.94, 100, 75
2020/05/18 17:03:11.505, 135.68, 100, 72
2020/05/18 17:03:11.606, 136.89, 100, 75
2020/05/18 17:03:11.708, 121.47, 100, 75
2020/05/18 17:03:11.809, 57.87, 100, 61
2020/05/18 17:03:11.911, 47.94, 100, 61
2020/05/18 17:03:12.013, 37.97, 1, 0
2020/05/18 17:03:12.212, 38.56, 1, 0
2020/05/18 17:03:12.314, 38.56, 0, 0
2020/05/18 17:03:12.415, 38.56, 0, 0
2020/05/18 17:03:12.517, 38.56, 0, 0
2020/05/18 17:03:12.619, 38.46, 0, 0
2020/05/18 17:03:12.720, 38.22, 0, 0
2020/05/18 17:03:12.822, 38.22, 0, 0
2020/05/18 17:03:12.928, 38.22, 0, 0
2020/05/18 17:03:13.029, 38.22, 0, 0
2020/05/18 17:03:13.131, 38.22, 0, 0
2020/05/18 17:03:13.233, 38.22, 0, 0
2020/05/18 17:03:13.335, 38.22, 0, 0
2020/05/18 17:03:13.436, 38.22, 0, 0
2020/05/18 17:03:13.538, 38.22, 0, 0
2020/05/18 17:03:13.640, 38.22, 0, 0
2020/05/18 17:03:13.741, 37.73, 0, 0
2020/05/18 17:03:13.843, 37.97, 0, 0
2020/05/18 17:03:13.949, 37.97, 0, 0
2020/05/18 17:03:14.051, 37.97, 0, 0
2020/05/18 17:03:14.153, 37.97, 0, 0
2020/05/18 17:03:14.255, 37.73, 0, 0
2020/05/18 17:03:14.356, 37.73, 0, 0
2020/05/18 17:03:14.458, 37.73, 0, 0
2020/05/18 17:03:14.560, 37.73, 0, 0
2020/05/18 17:03:14.661, 37.73, 0, 0
2020/05/18 17:03:14.763, 37.73, 0, 0
2020/05/18 17:03:14.865, 37.73, 0, 0
2020/05/18 17:03:14.971, 37.73, 0, 0
2020/05/18 17:03:15.073, 37.73, 0, 0
2020/05/18 17:03:15.175, 37.73, 0, 0
2020/05/18 17:03:15.276, 37.73, 0, 0
2020/05/18 17:03:15.378, 37.73, 0, 0
2020/05/18 17:03:15.480, 37.73, 0, 0
2020/05/18 17:03:15.581, 37.73, 0, 0
2020/05/18 17:03:15.683, 37.73, 0, 0
2020/05/18 17:03:15.785, 37.73, 0, 0
2020/05/18 17:03:15.886, 37.73, 0, 0
2020/05/18 17:03:15.993, 37.73, 0, 0
2020/05/18 17:03:16.095, 37.73, 0, 0
2020/05/18 17:03:16.196, 37.73, 0, 0
2020/05/18 17:03:16.298, 37.73, 0, 0
2020/05/18 17:03:16.400, 37.73, 0, 0
2020/05/18 17:03:16.501, 37.73, 0, 0
2020/05/18 17:03:16.603, 37.73, 0, 0
2020/05/18 17:03:16.705, 37.73, 0, 0
2020/05/18 17:03:16.807, 37.73, 0, 0
2020/05/18 17:03:16.908, 37.73, 0, 0
2020/05/18 17:03:17.015, 37.73, 0, 0
2020/05/18 17:03:17.116, 37.73, 0, 0
2020/05/18 17:03:17.218, 37.73, 0, 0
2020/05/18 17:03:17.320, 37.73, 0, 0
2020/05/18 17:03:17.422, 37.73, 0, 0
2020/05/18 17:03:17.523, 37.73, 0, 0
2020/05/18 17:03:17.625, 37.73, 0, 0
2020/05/18 17:03:17.727, 37.73, 0, 0
2020/05/18 17:03:17.841, 37.73, 0, 0
2020/05/18 17:03:17.943, 37.59, 0, 0
2020/05/18 17:03:18.045, 40.06, 3, 0
2020/05/18 17:03:18.146, 40.06, 62, 5
2020/05/18 17:03:18.248, 40.06, 62, 5
2020/05/18 17:03:18.350, 115.90, 74, 6
2020/05/18 17:03:18.452, 119.66, 74, 6
2020/05/18 17:03:18.553, 120.85, 97, 82
2020/05/18 17:03:18.659, 119.66, 100, 90
2020/05/18 17:03:18.760, 120.62, 100, 90
2020/05/18 17:03:18.862, 121.01, 100, 89
2020/05/18 17:03:18.964, 121.02, 100, 89
2020/05/18 17:03:19.066, 121.35, 100, 89
2020/05/18 17:03:19.167, 120.20, 100, 90
2020/05/18 17:03:19.269, 121.20, 100, 90
2020/05/18 17:03:19.371, 121.25, 100, 90
