wahoo:~$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4 6500828 257116   4340 170028 2988    0  4704   176 1676 1505  0  1 80 20  0
 0 13 6498012 249284   4860 172804 3188    0  6784    92 1621 1439  0  1 62 37  0
 0 14 6493660 242280   4860 175084 5916    0  7620     0 2596 2678  0  1 60 39  0
 0  6 6490332 236476   5124 176416 4208    0  5684     0 1753 1729  0  0 70 29  0
 0  3 6485724 229484   5520 178340 5592    0  7660   120 1425 1464  0  0 83 16  0
 1  0 6457564 197340   5676 182848 28272    0 32660   144 2622 2807  0  1 86 13  0
 0  2 6434964 169312   5676 182572 48320 25368 48320 26476 2737 3620  0  1 92  7  0
 0  1 6422868 160492   5660 179840 61924 49496 61924 49724 3285 4407  0  2 93  5  0
 0  2 6416020 163264   5580 177792 52388 45440 52388 45440 3179 3942  0  1 92  6  0
 0  2 6407572 157276   5308 176808 58740 50308 58924 50308 3314 4232  0  2 94  4  0
 0  1 6418400 170844   4536 172948 55228 65968 56004 65968 3501 4252  0  2 94  4  0
 0  1 6416864 167192   4548 174848 1740    0  3556    52  982  736  0  0 85 15  0
 0  4 6420884 169340   4428 175088 56948 61080 57872 61080 3637 4429  1  2 90  8  0
 1  0 6419092 163504   4504 175976 25032 22888 26704 22888 2206 2337  0  1 90  8  0
 0  1 6407260 154188   4388 174116 33372 21312 33372 22044 1896 2592  0  1 93  6  0
 0  1 6409248 158976   4336 173584 33396 35700 33872 35700 2380 2651  0  1 92  6  0
 3  1 6421140 166836   4304 173716 12276 24028 12928 24100 1456 1292  0  1 87 12  0
 0  1 6426072 168080   4236 172996 58688 63472 59356 63472 3829 4391  1  2 92  6  0
 1  0 6416020 161568   4236 172428 53048 42844 53864 42844 3199 3969  0  1 93  6  0
 0  2 6420372 174704   4112 169208 41280 45560 41280 46028 2642 3102  0  1 93  5  0
 0  2 6418484 167140   4004 167504 43920 41908 43920 42356 2753 3528  0  2 94  4  0
 0  3 6453648 207680   3936 166604  992 36136  1332 36208  731  544  0  1 83 16  0
 0  1 6416276 168612   3896 165552 73944 36368 73944 36368 3899 5350  0  2 93  5  0
 0  1 6416788 170124   3824 164496 59556 59920 59556 59920 3530 4282  0  2 94  4  0
 0  2 6447764 207672   3272 162732 20152 51020 20468 51032 1516 1719  0  1 89 10  0
 1  0 6419604 179204   3272 164308 28316    0 30004     0 2089 2429  0  1 92  7  0
 0  1 6399892 155264   3244 163748 50100 29976 50100 29976 2917 3783  0  1 95  4  0
 0  2 6397844 152240   3244 163868 2712    0  2860     0 1198 1083  0  0 95  5  0
 0  1 6414740 169880   3228 163688 2640 18428  2660 18428 1029  960  0  0 93  6  0
 0  1 6411156 165344   3228 163672 4660    0  4660     0 1068 1054  0  0 96  4  0
 0  1 6408340 163908   3236 164212 3184    0  3656    28  925  848  0  0 89 10  0
 0  1 6400660 155088   3236 164232 9000    0  9000     0 1095 1231  0  0 97  3  0
 0  1 6416532 171052   3224 163728 6616 22028  6616 22664 1262 1070  0  1 95  4  0
 0  1 6406292 159208   3224 163728 11708    0 11708     0 1215 1331  0  1 96  4  0
 0  1 6415096 167524   3204 163264 11464 19092 11464 19092 1358 1338  0  1 96  3  0
 0  1 6403320 154672   3204 163284 12964    0 12964     0 1317 1412  0  0 95  4  0
 1  1 6437012 192440   3160 162404 3376 36588  3376 36640  770  584  0  1 90 10  0
 0  1 6427284 183572   3160 162460 10596    0 10660     0 1388 1334  0  0 95  5  0
 0  1 6416276 171272   3160 162460 12020    0 12020    28 1230 1349  0  0 96  4  0
 1  2 6418068 164972   3028 161072 42500 43348 42500 43348 2827 3267  0  1 95  4  0
 0  1 6413716 172056   2988 160432 43204 38680 43204 38680 2886 3255  0  2 94  4  0
 0  1 6423444 192216   2776 157028 47260 56932 47260 56932 2913 3468  0  2 93  4  0
 1  0 6382484 153368   2724 156504 78312 37608 78512 37608 4213 5880  1  2 93  5  0
 0  2 6381204 155440   2708 155856 42020 40880 42020 40924 2323 3088  0  1 92  7  0
 1  0 6413972 186436   2540 152100 55444 88748 55444 88748 3949 4021  0  2 92  5  0
 0  1 6395028 181112   2800 151180 70572 51324 70852 51324 3707 5008  0  2 94  3  0
 0  1 6379156 164228   2800 151140 17060    0 17060     0 1685 1735  0  0 94  5  0
 0  2 6406292 176828   4444 152284 7904 34544 11224 34544 1679 1491  0  1 91  7  0
 0  3 6401684 167552   5252 156088 4620    0  9060     0 1049  913  0  0 90  9  0
 0  1 6390676 155132   5520 157844 11680    0 13756     0 1604 1478  0  0 93  7  0
 0  3 6399124 164264   5516 163652 6276 14376 12184 14376 1028  964  0  1 93  6  0
 0  5 6397076 157380   5748 169348 2336    0  8276     0  911  930  0  0 87 12  0
 1  0 6415936 163436   5888 174192 3908 22276  9716 22276 1567 1010  0  1 89 10  0
 4  1 6407744 154640   5888 174356 8748    0  8884   584 1089 1138  0  0 94  6  0
 0  2 6427284 173076   5876 175024 3732 22920  4524 23404 1185  806  0  1 85 15  0
 0  1 6414996 160476   5876 175004 12716    0 12716    96 1304 1343  0  0 95  5  0
 0  2 6499220 258064   5836 165240 9388 93000  9388 93000 1450 1204  0  2 92  6  0
 0  2 6488980 255008   6096 165928 11252  564 11944   564 1400 1489  0  0 90  9  0
 0  1 6413972 179432   6360 166828 75104    0 76212     0 3828 5503  1  1 94  5  0
 0  2 6402964 162548   6300 164632 78564 68240 78564 68240 4284 5626  1  2 93  4  0
 1  0 6399664 167840   6148 163792 35784 32192 35784 32256 1826 2731  0  1 86 12  0
 0  1 6397588 170420   5792 161872 42704 40460 42704 40460 3194 3524  0  1 94  4  0
 0  1 6412436 186452   5040 159600 20160 34220 20160 34220 2087 2057  0  1 93  5  0
 0  1 6398612 171332   5052 159800 15160    0 15520     0 1741 1766  0  0 94  5  0
 0  2 6385300 156960   5176 159924 13928    0 14432     0 1490 1583  0  0 94  6  0
 0  2 6410900 182412   5420 162008 3280 28356  6696 28356 1099  757  0  1 94  5  0
 0  2 6405780 174024   5936 166292 5080    0  9608     0 1440 1143  0  0 92  7  0
 0  1 6399636 165456   6340 168308 5956    0  8300     0 1365 1098  0  0 93  7  0
 0  2 6421652 180316   5564 167572 14344 36416 14344 36896 2055 1615  0  1 90  9  0
 1  2 6403220 173260   5220 162556 31504 12740 31768 12844 2079 2471  0  1 95  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6426004 195184   5220 163148 31376 54440 31916 54440 2120 2607  0  2 90  9  0
 0  1 6417044 178736   5100 163080 47036 37816 48100 37888 3024 3604  0  1 92  6  0
 0  1 6403476 171500   5096 164704 27756 14228 29788 14228 2314 2575  0  1 91  8  0
 0  1 6396308 163860   5096 164900 8140    0  8232     0 1554 1769  0  0 94  5  0
 0  1 6402708 168908   5096 164392 13708 19788 13708 19788 1532 1521  0  1 95  4  0
 1  1 6394772 161600   5096 164420 8264    0  8264   672  943  995  0  0 96  3  0
 0  4 6424468 181508   5072 162452 9192 38212  9580 38264 1513 1325  0  1 88 11  0
 0  1 6432404 187980   5072 163796 6700 14432  7980 14432 1153 1053  0  1 86 13  0
 0  1 6408596 163756   5092 163876 24136    0 24240     0 2231 2369  0  1 93  6  0
 0  1 6403476 167788   5088 163732 20492 14676 20568 14676 1906 1976  0  1 94  6  0
 0  3 6436500 201888   4904 161972 18824 51664 18892 52348 1863 1784  0  1 82 17  0
 0  3 6415252 182048   4912 163220 21196    0 22248    88 1616 1913  0  1 92  7  0
 0  1 6419604 177008   4824 162196 39316 43748 39316 43748 2553 3089  0  1 91  7  0
 0  1 6414740 170960   4824 162276 5940    0  6012     0 1100 1166  0  0 96  4  0
 0  1 6404756 160872   4824 162240 10212    0 10212     0 1056 1252  0  0 97  3  0
 0  1 6406292 173724   4784 162020 11088 11924 11088 11924 1279 1295  0  1 96  3  0
 0  1 6399380 166668   4784 161996 7060    0  7060   600  898  870  0  0 96  4  0
 1  2 6396052 157596   4748 161916 15200 11824 15200 11824 1613 1571  0  1 94  5  0
 0  1 6387860 152028   4688 161840 18164 9356 18192  9356 1872 1900  0  1 94  5  0
 0  1 6426004 195136   3988 160392 10548 48536 10548 48536 1297 1087  0  1 94  5  0
 2  0 6387604 155824   3988 160420 39072    0 39072     0 2445 3173  0  1 94  5  0
 0  3 6397588 159860   2644 157260 43524 53716 43524 53816 2585 3208  0  1 92  6  0
 0  1 6406824 176744   2644 157244 15316 24060 15316 24060 1658 1644  0  1 93  6  0
 1  0 6392488 161332   2644 157280 15052    0 15284     0 1673 1745  0  1 94  5  0
 1  0 6394004 166876   2636 156872 17112 18292 17112 18292 1901 1806  0  1 94  5  0
 0  1 6410900 186572   2612 156196 16092 32376 16092 32376 1551 1556  0  1 94  5  0
 0  1 6390164 165908   2612 156232 20928    0 20928     0 1762 2010  0  1 95  5  0
 0  3 6399124 175736   2616 155412 14360 23056 14572 23076 1483 1510  0  1 92  7  0
 0  1 6410900 179272   2596 154072 31172 43356 31492 43388 2436 2481  0  1 93  6  0
 0  1 6396564 164396   2596 153992 15396    0 15396     0 1582 1662  0  0 95  5  0
 0  1 6393492 169940   2596 153924 18036 13896 18036 13896 1728 1886  0  1 94  5  0
 0  1 6393860 169184   2580 153564 18420 19312 18420 19312 1940 1802  0  1 94  5  0
 0  1 6399124 175228   2576 152764 17948 23404 17948 23404 1627 1676  0  1 95  4  0
 1  0 6378900 155084   2576 152696 20756    0 20804     0 1846 1988  0  1 94  5  0
 1  1 6421396 200420   2572 150256 37776 80132 37776 80132 2852 2899  0  2 94  4  0
 0  1 6398356 177456   2572 150284 23392  172 23392   172 1858 2144  0  1 95  5  0
 0  1 6375572 154776   2572 150276 22932    0 22932     0 1800 2136  0  1 95  5  0
 0  1 6383184 166116   2568 148784 25792 33776 25792 33776 2050 2200  0  1 94  5  0
 0  3 6376784 152184   2568 155456 6260    0 13032     0 1692 1351  0  0 92  8  0
 0  4 6473296 259300   2784 150524 1032 97392  2236 97392 1155  713  0  2 83 15  0
 0  7 6470736 248968   4252 157040 3080    0 10876     0  982  923  0  0 82 18  0
 0  5 6467664 238100   5504 163868 3136    0 11084     0 1193 1234  0  0 78 21  0
 1  3 6460240 225456   5508 167836 7672    0 11808     0 2180 2182  0  1 84 15  0
 0  6 6453072 215796   5644 170952 7568    0 10816   652 2371 2492  0  1 81 19  0
 0  3 6449744 209140   5792 173124 3788    0  5884   100 1500 1737  0  0 76 23  0
 0  2 6443344 195628   5792 177632 7680    0 12044     0 2066 2414  0  1 84 15  0
 0  2 6434896 186564   5792 177964 9904    0 10236     0 2079 2519  0  1 93  7  0
 0  2 6427216 177744   5792 177964 8784    0  8784     0 1915 2201  0  0 91  8  0
 0  1 6415184 163632   5792 178476 13036    0 13520     0 1525 1805  0  0 91  8  0
 2  0 6404220 163460   5744 168844 21252 10656 21824 10776 2073 2149  0  1 94  5  0
 0  1 6406804 169004   5744 168604 31972 34080 31972 34080 2864 2875  0  1 93  5  0
 0  1 6397508 161696   5744 168304 26880 16968 26880 16968 2051 2280  0  1 94  4  0
 0  1 6389828 152936   5744 168344 8732    0  8976     0 1632 1926  0  1 94  6  0
 0  1 6428308 180152   5744 167908 5696 43692  5696 43692  867  836  0  1 96  4  0
 0  2 6424980 176624   5744 168996 3344    0  4480   616 1204 1164  0  0 91  9  0
 0  1 6411924 164300   5752 169092 12288    0 12288   200 1141 1331  0  0 93  7  0
 0  1 6396780 161276   5752 168680 28012 12976 28012 12976 2235 2474  0  1 94  5  0
 0  1 6389908 156488   5752 168232 25828 18612 25828 18612 2260 2282  0  1 94  5  0
 0  1 6419860 183452   5736 166772 29308 59220 29308 59220 2394 2509  0  2 92  6  0
 0  1 6406876 169080   5728 166604 34076 20456 34220 20456 2697 2915  0  1 94  5  0
 1  1 6414996 165056   5732 166316 16700 24592 17356 24688 1428 1525  0  1 89 10  0
 0  1 6406036 162536   5732 165800 26684 17132 26684 17132 2105 2482  0  1 95  5  0
 0  1 6408340 170348   5732 165384 15444 16948 15444 16948 1980 2294  0  1 95  4  0
 0  1 6397588 158000   5732 165300 12216    0 12216     0 1632 2033  0  0 95  4  0
 0  1 6430960 190184   5732 162292 11040 43972 11056 43972 1755 1741  0  1 94  5  0
 0  2 6411248 171056   5740 162220 19260    0 19260    20 1371 1727  0  0 93  6  0
 0  1 6409620 178364   5740 160996 26568 25236 26568 25236 1882 2290  0  1 95  4  0
 0  3 6398868 163660   5756 164896 10236    0 14204     0 1538 1462  0  1 92  7  0
 0  1 6409624 166612   5508 165576 21048 31288 22856 31288 2275 2165  0  1 93  5  0
 0  3 6423104 178976   5060 165124 15052 28364 15964 28364 1920 1710  0  1 94  5  0
 0  1 6409280 165856   5388 166524 13752    0 15228     0 1427 1480  0  0 93  6  0
 0  1 6396480 153508   5392 167208 12940    0 13656   760 1753 1627  0  0 90  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3 6409620 171060   4956 166600 13664 26928 14480 26988 2120 1623  0  1 89  9  0
 0  1 6418068 188708   4508 166224 22032 31192 22364 31192 1979 1942  0  1 90  9  0
 0  2 6389140 159996   4508 166288 29028    0 29240     0 2212 2605  0  1 94  5  0
 0  1 6393468 166164   4076 166444 27000 31620 27776 31620 2475 2425  0  1 93  5  0
 0  1 6434196 217352   3168 162428 19576 60620 19576 60620 2025 1808  0  1 92  7  0
 0  1 6396308 179552   3168 162388 37412    0 37412    28 2252 2928  0  1 95  4  0
 0  1 6388372 172756   3176 159916 44604 36616 44604 36680 2612 3284  0  1 91  8  0
 0  1 6387092 162196   3012 158676 46828 45316 47516 45316 3265 4021  0  2 92  6  0
 0  1 6390676 174096   3008 157472 47880 51268 47880 51268 3134 3619  0  2 94  4  0
 0  2 6385812 164488   3008 157136 22488 16848 22488 16848 2129 2200  0  1 93  6  0
 0  1 6384788 169788   3008 156768 19324 17932 19324 17932 1964 2052  0  1 94  5  0
 1  1 6381716 170292   3004 155740 20316 16596 20316 16596 2017 1980  0  1 93  6  0
 0  3 6421140 206800   2948 153724 19676 58860 19776 59480 1850 1837  0  1 88 11  0
 1  0 6404244 190152   2948 154084 16752    0 16976   464 1584 1752  0  1 94  6  0
 0  1 6373012 158652   2948 154064 31312    0 31312     0 2260 2721  0  1 94  5  0
 0  1 6422932 205052   2908 151628 21432 71672 21432 71672 2338 1991  0  2 92  6  0
 0  1 6398612 182120   2908 151596 24604    0 24604     0 1986 2330  0  1 94  6  0
 0  2 6377568 168764   2916 151484 36564 15896 36564 15920 2383 2908  0  1 92  7  0
 0  1 6376084 165128   2916 151184 19992 17776 20112 17776 2245 2802  0  1 94  5  0
 0  2 6378644 164876   2888 150024 55380 58472 55380 58472 3315 4054  0  2 94  4  0
 0  1 6370964 156308   2872 149356 27036 18844 27036 18844 2223 2970  0  1 93  6  0
 0  1 6381972 169664   2872 148124 25556 36028 25556 36028 1959 2313  0  1 95  3  0
 0  1 6401940 191556   2844 146708 19116 39604 19116 39604 2114 2456  0  1 94  5  0
 0  1 6378900 168324   2844 147164 23404    0 23836     0 2125 2625  0  1 95  4  0
 0  1 6366612 162528   2844 146924 25192 12724 25192 12724 2364 2866  0  1 95  4  0
 0  1 6384000 177144   2784 146500 18644 35728 18644 35728 1904 2112  0  1 94  4  0
 0  1 6361728 154976   2784 146508 22048    0 22048     0 1966 2208  0  1 94  5  0
 1  1 6379668 180680   2744 145624 26000 43688 26000 43688 2661 2573  0  1 94  5  0
 0  2 6368916 161820   2744 148736 18960 8392 21896  8392 1706 1891  0  1 95  4  0
 0  4 6373780 169356   2704 150172 4244 9080 12636  9084 1281  980  0  0 91  8  0
 0  7 6371476 156228   4732 159000 2568    0 13208     0 1030  861  0  0 77 22  0
 0  2 6386324 166032   5820 166004 1796 16400 10236 16400 1026  825  0  1 84 15  0
 0  3 6381716 157480   6360 169900 5080    0  9064     0 1248 1117  0  0 91  9  0
 0  4 6396052 164496   6648 171132 5352 19256  7432 19572 1818 1408  0  1 87 13  0
 0  2 6395284 159132   7500 173388 1064    0  4540     0 1357 1235  0  0 82 18  0
 0  3 6393748 155784   7648 174540 1820    0  2664    48  641  718  0  0 79 21  0
 0  3 6403732 168132   7780 177632 4580 14348  7756 14348 1424 1238  0  1 85 14  0
 0  7 6399636 162588   7784 179008 4356    0  5796     0 1593 1387  0  0 81 18  0
 0  9 6394772 156256   7784 179944 5840    0  6816     0 1495 1633  0  0 73 26  0
 0  1 6395028 164320   7712 169724 18104 18092 18528 18092 2173 2122  0  1 89 10  0
 1  1 6428564 190560   7724 170076 12700 46204 13440 46260 1384 1352  0  1 91  8  0
 0  1 6397588 165864   7724 169828 46636 15712 46716 15712 2754 3551  0  1 95  4  0
 0  1 6385044 153604   7724 169692 40860 28568 41296 28568 3044 3529  0  1 92  6  0
 0  0 6392212 157888   7724 168812 44180 51244 44180 51244 2794 3310  0  2 93  5  0
 0  4 6398100 168820   7632 168952 10824 16856 11396 17880 1416 1529  0  1 86 13  0
 0  3 6397332 165756   7644 171160  828    0  3256   252  907  711  0  0 81 19  0
 0  1 6393492 159572   7404 171176 39148 35128 39676 35128 2858 3305  0  1 93  5  0
 0  1 6406292 168392   7100 170352 37084 49916 37084 49916 3209 3837  0  2 94  4  0
 0  1 6394260 160580   7008 170716 28432 15984 28960 15984 2673 3459  0  1 94  5  0
 0  1 6397076 172644   6724 169944 29624 31748 29624 31748 2483 3133  0  1 93  5  0
 1  1 6396052 168108   6516 169000 32260 31872 32300 31872 2901 2792  0  1 94  4  0
 0  1 6406492 178440   6136 168100 26548 37084 26548 37132 2508 2803  0  1 95  4  0
 0  1 6383988 163384   5928 167572 48692 26204 48692 26204 2901 3613  0  1 94  4  0
 1  0 6399180 171156   5620 166536 25688 40612 25688 40612 2273 2908  0  1 94  5  0
 1  0 6388300 162084   5496 165380 47300 36464 47300 36464 3006 3585  0  1 94  4  0
 0  1 6413204 185268   5272 163984 38548 63732 38548 64172 2879 2971  0  2 92  6  0
 0  1 6380948 157044   5108 163624 48876 16236 48876 16236 2817 3673  0  1 95  3  0
 0  3 6409620 185888   4932 164028 7500 36228  8752 36228 1261  905  0  1 91  8  0
 0  2 6406036 173924   5536 169232 3824    0  8784     0 1251 1071  0  0 87 12  0
 0  2 6402196 161916   6536 175364 3972    0 10272     0 2105 1445  0  1 90  9  0
 0  1 6400404 169116   6912 176028 16540 14628 19760 14628 2570 2651  0  1 93  6  0
 0  1 6405268 171252   6140 172060 35152 40196 35152 40288 2825 2672  0  1 93  5  0
 1  0 6381044 157140   5736 168236 67712 43352 67712 43832 3899 4931  0  2 94  4  0
 0  1 6374804 155124   5336 164732 51848 45352 51848 45352 3245 4112  0  2 94  4  0
 0  2 6409364 187380   4912 159156 46976 81488 46976 81488 3155 3508  0  2 92  5  0
 0  1 6369684 159780   4764 159540 46788 6956 47400  6956 2882 3871  0  1 94  5  0
 0  1 6377364 162780   4108 156004 52676 60224 52676 60224 3423 3948  0  2 94  4  0
 2  0 6359700 160276   3476 154252 50732 33048 50732 33048 3108 3758  0  2 95  3  0
 0  1 6388372 184564   2928 153208 21100 49628 21100 49652 1806 1731  0  1 85 14  0
 0  1 6365588 165704   2928 152256 54520 31316 54520 31316 3717 4368  0  2 94  4  0
 0  1 6354684 153088   2928 152048 48556 37660 48884 37660 2956 3734  0  1 93  5  0
 0  4 6389364 182564   2920 153324 4124 38472  5904 38472 1152  695  0  1 92  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3 6385780 170656   3332 159524 3388    0  9908     0 1335 1032  0  0 85 15  0
 0  2 6403988 182216   3404 160676 19928 37996 21836 38560 2072 1915  0  1 87 11  0
 0  2 6400916 176088   3408 162496 3504    0  5244     0 1209  971  0  0 91  9  0
 0  1 6387348 174032   3368 162832 26640 12472 27144 12472 2636 3017  0  1 91  8  0
 0  3 6452116 230292   3212 155872 23524 88768 23616 88768 2269 2127  0  2 89  9  0
 0  1 6464404 250000   3224 157524 9832 22180 11608 22240 1999 1356  0  1 88 11  0
 0  1 6401428 187000   3224 157720 63208    0 63208     0 4100 5897  0  1 95  3  0
 0  2 6409108 194932   3164 155552 44876 52384 45628 52404 3715 4304  0  2 92  6  0
 0  2 6375828 160872   3960 156724 33168    0 35180     0 2466 3051  0  1 93  6  0
 0  1 6394260 187596   4496 155988 31044 49408 31852 49408 3243 3186  0  2 93  5  0
 0  1 6391956 188572   4492 155524 38144 35700 38144 35700 2827 3508  0  1 94  5  0
 0  3 6368600 168160   4468 155240 42640 18976 42640 19700 2756 3305  0  1 93  6  0
 0  1 6392280 181956   4436 154572 17380 40904 17380 41440 1779 2094  0  1 88 11  0
 1  0 6364052 156064   4436 154224 45468 17240 45468 17240 2630 3506  0  1 95  3  0
 1  0 6364052 154040   4332 153948 39668 39716 39988 39716 2924 3229  0  2 93  5  0
 0  2 6394516 185028   4676 153904 27408 57908 28776 57908 2271 2222  0  1 90  8  0
 0  3 6388884 172032   5912 158620 5636    0 11544     0 1462 1473  0  0 90  9  0
 1  4 6387860 163432   5932 166344  840    0  8292    64  934  875  0  0 85 14  0
 0  1 6401428 167928   6288 174904 2868 15964 12220 15964 1384 1247  0  1 88 11  0
 0  1 6382996 156572   6280 173612 52900 35048 53216 35052 3413 4074  1  2 93  5  0
 0  2 6481588 257672   5516 166220 10912 109432 11132 109432 1924 1229  0  2 89  9  0
 0  1 6384052 159936   5516 167244 97444    0 98728     0 4576 6915  1  2 94  3  0
 1  0 6403988 183192   5220 165096 37896 57932 37896 57988 2452 2813  0  2 91  7  0
 0  2 6380180 168828   5152 163964 57684 33652 57684 34532 3252 4185  0  2 94  4  0
 0  2 6396052 178152   5912 164108 18888 34588 21084 34772 2748 2212  0  1 92  6  0
 0  4 6393748 181216   5776 163248 33832 31532 33876 31568 2058 2686  0  1 93  6  0
 1  0 6383764 166852   5644 162556 42420 32560 42680 32628 2745 3315  0  1 88 10  0
 1  0 6357652 154472   4780 159396 69736 43204 69736 43256 3828 4930  1  2 94  3  0
 0  2 6384532 175892   3768 155508 44348 70880 44636 70880 3159 3340  0  2 93  5  0
 0  1 6372184 170552   3768 156504 16204 3484 16936  3484 2226 2659  0  1 95  5  0
 0  2 6366296 160968   4856 158736 5684    0  8992     0  934  993  0  0 92  8  0
 0  1 6392212 174984   4632 160392 7756 34188 10520 34204 1824 1225  0  1 89 10  0
 0  2 6433172 217100   4312 157072 28580 69104 28628 69104 2030 2270  0  2 88 10  0
 0  1 6421908 203264   5096 160304 11000    0 14840     0 1447 1479  0  0 91  8  0
 0  2 6375828 156636   5100 160280 46324    0 46328     0 3090 4443  0  1 94  4  0
 0  1 6369684 157320   5112 160208 19384 12840 19804 12840 2380 2777  0  1 92  8  0
 0  4 6396052 183528   5120 159420 6796 33376  7020 34048  992  857  0  1 88 12  0
 1  1 6370452 159052   5120 159608 31604 5444 32068  5444 2229 3098  0  1 92  7  0
 0  1 6373268 156108   5120 160176 46088 49092 47132 49092 3516 3801  0  1 93  5  0
 1  2 6384080 171660   5244 160800 18472 29608 20704 30140 2059 1907  0  1 92  7  0
 0  1 6399708 179708   5208 160216 22884 38352 22916 38456 1843 2000  0  1 92  7  0
 0  1 6396564 183244   5148 158688 52152 49044 52152 49044 3180 3869  0  2 93  5  0
 0  3 6367124 153760   5160 158708 29532    0 29656    72 2056 2723  0  1 91  8  0
 0  1 6379924 167588   5212 158352 52204 65092 52644 65092 3581 3946  1  2 93  5  0
 0  1 6374804 163808   5056 158228 25168 19768 25340 19768 2076 2572  0  1 94  4  0
 0  1 6375060 166888   4980 159096 16296 16628 17408 16628 2097 2123  0  1 94  5  0
 0  1 6379024 172148   4944 158504 32768 36032 32768 36032 2686 3334  0  1 93  5  0
 0  2 6372472 167360   4920 158328 29428 22700 29832 22700 2443 2618  0  1 94  5  0
 0  2 6374804 166604   4928 158420 6396 8472  6396  8524 1397 1036  0  1 87 13  0
 0  3 6368916 159216   4928 160672 5936    0  8052     0 1650 1205  0  0 86 14  0
 0  2 6365588 154428   4928 162612 3656    0  5524   840 1507 1311  1  0 82 17  0
 0  1 6394004 172792   4208 161100 36652 64736 36744 64736 3085 3219  0  2 93  5  0
 0  2 6421036 212640   3616 159952 21048 48120 21112 48444 1853 2251  0  1 89 10  0
 0  1 6375212 167532   3616 160176 45780    0 45780     0 2858 4165  0  1 96  3  0
 0  1 6395116 180424   3540 160448 19408 39204 20160 39284 2046 1764  0  1 84 15  0
 1  0 6369428 161020   3788 160180 45192 19352 45752 19352 3673 4449  0  1 93  5  0
 0  1 6371152 162296   3652 160088 18376 19560 18376 19560 2098 2469  0  1 95  4  0
 0  1 6370452 155240   3344 159812 39960 39676 39960 39676 2736 3115  0  1 93  5  0
 0  2 6383764 170360   3148 158388 45380 58612 45380 58612 2865 3716  0  2 93  5  0
 0  2 6384532 176408   3132 158096 23436 24004 23436 24052 2277 2532  0  1 94  5  0
 0  1 6371220 164028   3124 157816 35484 21640 35712 21640 2566 3404  0  1 90  8  0
 1  0 6371988 155460   3108 157400 44916 45720 44916 45720 3085 3959  0  1 94  4  0
 0  2 6386836 173100   3100 156960 29340 44472 29728 44472 2324 2486  0  1 92  7  0
 0  1 6380948 166004   3164 158296 5912    0  7300   476 1087  961  0  0 93  6  0
 0  1 6393236 186156   3144 158068 19528 31932 20188 31932 1943 2092  0  1 93  6  0
 0  2 6394004 185864   3016 157964 36292 36876 36656 36876 2759 2950  0  1 91  7  0
 0  1 6400916 181140   3416 157628 35092 41692 35852 41692 2505 3376  0  1 93  6  0
 1  2 6382640 171800   3416 157912 31780 13560 31780 14024 2304 2888  0  1 94  5  0
 1  1 6380180 168744   3416 157300 27984 25660 27984 25892 2315 2432  0  1 94  5  0
 0  3 6367124 154704   3424 157452 16424 3180 16528  3252 1425 1822  0  0 85 14  0
 0  3 6400660 181636   3212 157192 24692 57692 25120 58180 2703 2316  0  1 91  7  0
 0  2 6375060 156468   3168 156312 73560 47952 73560 47956 4595 5256  1  2 92  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 6379668 170832   3152 155772 44000 48572 44000 48572 2987 3362  0  2 93  5  0
 1  0 6397332 180628   3132 154928 28064 45580 28064 45580 2173 2352  0  1 95  4  0
 0  1 6373828 166012   3076 154352 57788 34220 57788 34220 3201 4253  0  1 94  5  0
 0  3 6377564 162216   2952 153640 49084 52864 49084 52916 2579 3580  0  2 89  9  0
 0  3 6367580 159452   2952 155524 10176   96 12028    96 1468 1396  0  0 87 13  0
 1  2 6381716 168272   2868 162756 4944 19180 12976 19180 1710 1275  0  1 88 11  0
 0  2 6379924 163932   2780 167672 3832 2324 12008  2872 1191  964  0  0 90 10  0
 0  2 6385880 166760   2768 169048 30984 36440 33476 36440 2526 2625  0  1 93  5  0
 0  2 6459284 232012   2524 166724 20988 94200 21680 94200 2272 1942  0  2 91  6  0
 1  0 6435988 211908   3748 167532 23372  116 25360   116 2028 2393  0  1 93  6  0
 0  1 6380436 162952   3748 167380 80880 25016 81144 25016 4077 5705  1  2 93  4  0
 1  0 6381460 154904   3652 166628 40604 41576 40604 41652 2738 3154  0  1 95  3  0
 0  1 6394260 179608   3512 166432 43596 56288 43988 56288 2782 3344  0  2 94  4  0
 0  1 6389396 174536   3512 165052 57536 52432 57536 52432 3295 4273  0  2 93  4  0
 0  1 6389140 166000   3512 164524 57280 57188 57512 57188 3323 4227  0  2 93  5  0
