wahoo:~$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 6390164 169296   2784 167576 57288 32896 58020 32896 4010 4567  1  2 92  5  0
 0  2 6394772 175384   2316 166868 44748 48952 44972 48952 3095 3444  0  2 93  5  0
 0  3 6405268 185376   2148 165920 26088 36760 27152 37624 3271 2322  0  1 85 14  0
 0  1 6375060 159476   2160 165708 57396 26940 57796 26972 3880 4738  1  2 92  6  0
 0  1 6385812 161744   2112 164424 47660 58700 47956 58700 3248 3612  0  1 89  9  0
 0  2 6400660 176944   2008 161612 55820 70264 56780 70264 4369 4467  1  2 91  6  0
 0  1 6384532 168352   1912 159740 61784 45700 62024 45700 3072 4418  0  2 92  6  0
 0  1 6397440 181660   1892 158568 58828 71712 58884 71712 3351 4266  0  2 91  6  0
 0  2 6385904 167904   1900 157780 50112 38164 50220 38940 2866 3845  0  2 92  6  0
 0  1 6376852 166652   1900 158300 31736 22560 32440 22560 2436 2543  0  1 92  7  0
 1  0 6369960 166424   1896 157200 68272 61520 68272 61520 4074 4892  0  2 92  5  0
 1  3 6397076 178740   1676 155732 52588 79620 52668 79620 3428 3875  0  2 92  6  0
 0  3 6395796 180764   1508 153188 57276 55936 57284 56196 3640 4183  0  2 93  5  0
 1  0 6401940 195144   1516 153188 8692 14500  8692 14752  874  928  0  0 85 14  0
 0  2 6400660 195364   1496 151752 52708 51648 52836 51648 3142 3978  0  2 93  5  0
 0  3 6392724 185756   1628 152124 8380    0  9340     0 1607 1375  0  0 89 11  0
 0  3 6389140 180992   2436 153832 3780    0  5832     0  974  848  1  0 90  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 6383764 170116   3836 156620 5632    0  9984     0 1584 1233  0  0 88 11  0
 0  2 6408340 205868   3828 153896 49820 74672 50684 75124 3556 3807  0  2 89  9  0
 1  1 6410132 207372   4780 154584 11540 12892 13172 12892 1936 1728  0  1 92  8  0
 1  0 6390420 184636   5184 156532 19640    0 21932     0 1859 1923  0  1 92  7  0
 0  1 6392468 175556   5168 155352 66608 68800 66608 68800 4023 4799  0  2 92  5  0
 0  3 6364564 152688   5180 155976 42968 14624 43720 14696 2533 3336  0  1 90  9  0
 0  1 6384532 177368   5180 154872 45620 65612 45652 65612 3136 3427  0  2 89  9  0
 1  2 6355092 152184   5172 153040 71548 42140 71548 42208 3802 5088  0  2 94  4  0
 0  2 6376852 179116   4748 150212 42548 64280 42668 64816 3808 3249  0  2 93  5  0
 0  1 6416276 216948   3152 147908 54228 93444 54248 93444 3136 3950  0  2 94  3  0
 0  2 6414092 214272   2804 145604 67212 64900 67696 64900 4243 5177  0  2 92  5  0
 0  2 6357268 167320   2812 145480 58128 1388 58288  1448 3131 4535  0  1 93  5  0
 0  2 6448532 255868   2416 141828 19400 110592 19408 110592 2395 1882  0  2 87 11  0
 0  1 6349716 156808   2444 142288 99092    0 99424     0 4681 7019  1  1 94  4  0
 0  1 6368320 174148   2416 142236 48124 66784 48124 66792 2936 3559  0  2 94  4  0
 0  2 6372428 180936   2412 141808 59716 64028 59908 64028 3903 4379  1  2 92  5  0
 0  1 6371732 178408   2308 141640 67932 66908 68036 66908 3806 4901  0  2 93  5  0
 0  1 6356884 176644   2300 141652 57480 42180 57548 42180 3165 4132  0  2 95  3  0
 1  0 6364072 177368   2296 141364 62188 69356 62260 69356 3761 4484  0  2 93  5  0
 0  2 6362772 182944   2252 141568 63416 62148 63488 62148 3741 4570  0  2 93  5  0
 0  1 6368916 180432   2196 141124 64020 70340 64108 70340 3649 4594  0  2 91  6  0
 1  2 6354580 168296   2164 139648 82288 68108 82388 68108 4435 5747  0  2 93  4  0
 0  2 6341992 162776   2164 139888 48288 35164 48568 35164 2885 3585  0  2 93  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3 6350076 168792   3924 144180 5968 14176 12540 14176 1610 1223  0  1 92  7  0
 1  1 6350296 163176   4112 145360 16544 16324 22484 16320 2333 2006  0  1 91  8  0
 0  3 6347872 155584   5032 146724 22944 20640 25668 20644 2532 2546  0  1 90  9  0
 0  2 6354580 167452   5160 148016 7276 13628  9152 13628 1873 1331  0  1 88 11  0
 0  2 6373780 172776   5280 148532 19872 39100 21144 39636 2055 1933  0  1 93  6  0
 0  2 6357140 164996   5156 151140 32256 15588 34816 15648 2486 2777  0  1 94  5  0
 0  3 6353812 157728   5164 156556 3684    0  9064    60 1050  879  0  0 86 13  0
 0  2 6380180 176628   5112 162116 10036 36048 13676 36048 2030 1349  0  1 91  8  0
 0  2 6370964 163768   5112 163156 14456    0 15016     0 1834 1637  0  1 92  7  0
 2  4 6407828 196952   4940 156624 12184 45156 12780 45156 2188 1718  0  1 87 11  0
 0  3 6459364 258260   4940 157224 1844 53348  2404 53812 1043  775  0  1 78 21  0
 0  4 6456036 250952   5092 161660 3196    0  7968    68  902  758  0  0 85 14  0
 0  1 6385556 170328   4916 162884 107080 36440 108812 36440 5452 7473  1  2 93  4  0
 1  1 6418324 214752   2364 156148 57852 90520 57920 90596 4059 4204  0  2 92  5  0
 0  2 6455188 250724   3432 157908 4172 40984  7108 40984 1581 1279  0  1 91  8  0
 0  3 6451092 241360   4660 161892 4128    0  9160     0 1399 1059  0  0 92  8  0
 0  1 6390028 178824   4864 163544 87988 27044 90676 27044 4696 6350  1  2 92  5  0
 0  4 6415508 202000   4568 161516 34864 60152 35904 60152 2767 3081  0  2 86 12  0
 1  3 6367636 154412   4376 158608 80928 32728 81060 32912 4254 5752  1  2 94  3  0
 0  2 6405524 189116   4380 155068 40060 77656 40068 77936 2758 3170  0  2 89  9  0
 0  1 6372244 158804   4380 155232 73216 39992 73392 39992 4543 5513  1  2 94  3  0
 0  1 813460 15626740   4648 156668  828    0  2500     0 2063  930  0  6 93  2  0
 0  0 813460 15622172   4788 161152  224    0  4768     0  782  719  0  0 97  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 813460 15621912   4788 161148    0    0     0     0  255  173  0  0 100  0  0
 0  0 813204 15623236   4796 161684   20    0   532   392  594  453  0  0 98  2  0
 0  0 813204 15623472   4796 161680    0    0     0     0  247  131  0  0 100  0  0
 0  0 813204 15622944   4796 161680    0    0     0     0  234  185  0  0 100  0  0
 0  0 813204 15623464   4796 161680    0    0     0     0  175  142  0  0 100  0  0
 0  0 813204 15622968   4796 161680    0    0     0     0  177  144  0  0 100  0  0
 0  0 813204 15622724   4804 161672    0    0     0   504  290  195  0  0 99  1  0
 0  0 813204 15622708   4804 161680    0    0     0     0  204  144  0  0 100  0  0
 2  0 813204 15623196   4804 161680    0    0     0     0  168  158  0  0 100  0  0
 0  0 813204 15623464   4804 161680    0    0     0     0  142  146  0  0 100  0  0
 0  0 813204 15622952   4804 161672   28    0    28     0  187  170  0  0 100  0  0
 0  0 813204 15622700   4804 161680    0    0     0    48  209  147  0  0 100  0  0
 0  0 813204 15622692   4812 161672    0    0     0    20  207  168  0  0 100  0  0
 0  0 813204 15622512   4812 161680    0    0     0     0  175  141  0  0 100  0  0
 0  0 813204 15623016   4812 161680    0    0     0     0  161  118  0  0 100  0  0
 0  0 812948 15621748   4812 162836   16    0  1200     0  409  305  0  0 100  0  0
 0  0 812948 15620440   4812 163364  232    0   672     0  816  661  0  0 98  1  0
 0  1 812692 15620148   4812 163364    8    0     8   424  281  218  0  0 100  0  0
 0  0 812692 15619888   4812 163364    0    0     0   116  282  169  0  0 100  0  0
 0  0 812692 15620976   4812 163400    4    0    40     0  372  266  0  0 100  0  0
 0  0 812692 15620716   4812 163404   12    0    12     0  215  192  0  0 100  0  0
 0  0 812692 15621244   4820 163396    0    0     0    72  181  170  0  0 100  0  0
 2  0 812692 15620968   4820 163404    0    0     0     0  206  125  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 812692 15621228   4820 163404    0    0     0     0  191  153  0  0 100  0  0
 0  0 812692 15620960   4820 163404    0    0     0   456  263  192  0  0 100  0  0
 0  0 812692 15620944   4820 163404    0    0     0     0  188  145  0  0 100  0  0
 0  0 812692 15621196   4820 163404    0    0     0     0  144  126  0  0 100  0  0
 0  0 812692 15620960   4820 163404    0    0     0     0  207  206  0  0 100  0  0
 0  0 812692 15621456   4820 163404    0    0     0     0  202  156  0  0 100  0  0
 0  0 812692 15621172   4820 163404    0    0     0     0  192  134  0  0 100  0  0
 0  0 812692 15621416   4828 163396   44    0    44    40  197  172  0  0 100  0  0
 0  0 812692 15621156   4828 163404    0    0     0     0  189  138  0  0 100  0  0
 0  0 812692 15620660   4828 163404    0    0     0     0  175  153  0  0 100  0  0
 0  1 812692 15619580   4960 163608    0    0   464     0  574  380  0  0 99  0  0
 0  0 812692 15618052   5096 164312    4    0   580     0  296  226  0  0 100  0  0
 0  0 812692 15618280   5096 164312    0    0     0   576  280  194  0  0 100  0  0
 0  0 812692 15618108   5096 164840   24    0   400     0  421  286  0  0 100  0  0
 0  0 812692 15617840   5096 164728    0    0     0     0  301  225  0  0 100  0  0
 0  0 812692 15617304   5104 164720    0    0   128    72  265  175  0  0 100  0  0
 0  0 812692 15617280   5104 164936    0    0    76     0  310  281  0  0 100  0  0
 0  0 812692 15617012   5104 164936  144    0   228     0  551  446  0  0 99  1  0
 0  1 812692 15617224   5104 165092  136    0   208   720  461  325  0  0 99  1  0
 1  0 812692 15611168   5104 171576   60    0  6540     0  633  505  0  0 99  1  0
 0  0 812692 15611760   5112 171872    0    0   164    80  396  312  0  0 100  0  0
 0  0 812692 15610956   5112 171992    0    0   172     0  574  351  0  0 99  0  0
 0  0 812436 15610932   5112 172428   40    0   408     0  539  382  0  0 99  0  0
