bonito:~/git/frozemm/expms-disk/simple$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 5772544 222848   2052  88472 58228 110268 58304 110268 3522 4101  0  2 91  7  0
 1  1 5710384 159880   2600  90796 70016 8184 73068  8184 3312 5002  0  1 93  5  0
 0  1 5784576 237740   1824  88476 37984 111968 37984 111968 2904 2831  0  2 90  8  0
 1  0 5748992 201640   2236  89840 36176    0 38276     0 2907 3603  2  1 93  5  0
 1  2 5786368 227604   2192  88664 52420 88736 53592 88788 3646 4093  1  2 91  6  0
 0  1 5726720 173244   2192  88128 80588 20864 80588 20864 3651 5546  0  2 97  1  0
 1  1 5711872 170660   1836  83868 94548 79276 94548 79284 4883 6519  1  2 94  3  0
 0  1 5704960 161684   1780  83620 75648 68760 75648 69232 4059 5331  1  2 94  4  0
 0  3 5716480 174576   2404  84336 45520 56848 47512 56848 3160 3810  0  2 93  6  0
 0  2 5801472 255072   2316  84052 26152 110932 27288 110932 2658 2268  0  2 90  8  0
 0  2 5712640 171408   1844  81536 106868 17932 106944 18052 4442 7258  1  2 94  3  0
 0  1 5710080 169644   2096  80220 78172 75428 79224 75428 4342 5486  1  2 94  4  0
 0  1 5705728 161832   2096  80248 79648 75028 79648 75028 4079 5466  1  2 94  3  0
 1  0 5689088 155032   2096  79404 89120 72484 89120 72484 4555 6146  1  2 93  4  0
 0  2 5707008 174660   2640  80308 22056 40120 24248 40120 2438 2404  0  1 92  7  0
 0  2 5779456 230272   2644  78152 25052 97468 25852 97468 2093 2101  0  2 92  6  0
 1  0 5737984 192284   2644  77688 65816 24268 65816 24268 3413 4891  1  1 94  4  0
 1  0 5696256 161036   1920  75580 97184 55200 97184 55200 4998 6975  1  2 94  3  0
 0  2 5705728 165604   1920  75556 65616 75148 65680 75148 3983 4736  1  2 92  6  0
 0  1 5699328 162548   1920  75488 61660 55464 61660 55464 4251 4411  1  2 93  5  0
 0  2 5707776 161408   2508  75804 35188 43244 38412 43244 3159 3338  0  1 90  8  0
 0  1 5735936 193812   2508  75300 60648 88856 60648 88856 3072 4257  0  2 91  6  0
 1  1 5682176 154760   2508  75344 107584 53868 107584 53868 4918 7338  1  2 92  5  0
 0  2 5764096 225564   2896  76624 7152 88988  9600 88988 1384  988  0  2 87 12  0
 0  3 5758464 212680   4160  82188 5668    0 12392     0 1339 1140  0  0 91  9  0
 1  0 5500928 7517808   4452  86844 15552    0 20968     0 2865 2282  0  3 90  8  0
 0  1 368128 15840404   5144  88716  716    0  2900     0 2921  867  0  4 95  1  0
 0  1 368128 15836480   5152  90432  124    0  1488     0  847  641  0  0 99  1  0
 0  0 367616 15832652   5160  93384  576    0  3652     0  427  612  0  0 98  2  0
 0  0 367360 15830856   5160  93824  188    0   496     0  628  492  0  0 99  1  0
